Tid	Kanal A
(s)	(V)

0.00000000	5.51181100
0.00016667	5.51181100
0.00033334	5.51181100
0.00050002	5.51181100
0.00066669	5.51181100
0.00083336	5.51181100
0.00100003	5.51181100
0.00116670	5.51181100
0.00133338	5.51181100
0.00150005	5.51181100
0.00166672	5.51181100
0.00183339	5.51181100
0.00200006	5.51181100
0.00216674	5.51181100
0.00233341	5.51181100
0.00250008	5.51181100
0.00266675	5.51181100
0.00283342	5.51181100
0.00300010	5.51181100
0.00316677	5.51181100
0.00333344	5.51181100
0.00350011	5.51181100
0.00366678	5.51181100
0.00383346	5.51181100
0.00400013	5.51181100
0.00416680	5.51181100
0.00433347	5.51181100
0.00450014	5.51181100
0.00466682	5.59055100
0.00483349	5.59055100
0.00500016	5.59055100
0.00516683	5.59055100
0.00533350	5.59055100
0.00550018	5.59055100
0.00566685	5.59055100
0.00583352	5.59055100
0.00600019	5.59055100
0.00616686	5.59055100
0.00633354	5.59055100
0.00650021	5.59055100
0.00666688	5.59055100
0.00683355	5.59055100
0.00700022	5.59055100
0.00716690	5.59055100
0.00733357	5.59055100
0.00750024	5.59055100
0.00766691	5.59055100
0.00783358	5.59055100
0.00800026	5.59055100
0.00816693	5.59055100
0.00833360	5.66929100
0.00850027	5.59055100
0.00866694	5.66929100
0.00883362	5.66929100
0.00900029	5.66929100
0.00916696	5.66929100
0.00933363	5.66929100
0.00950030	5.66929100
0.00966698	5.66929100
0.00983365	5.66929100
0.01000032	5.66929100
0.01016699	5.66929100
0.01033366	5.66929100
0.01050034	5.66929100
0.01066701	5.66929100
0.01083368	5.66929100
0.01100035	5.66929100
0.01116702	5.66929100
0.01133370	5.66929100
0.01150037	5.66929100
0.01166704	5.66929100
0.01183371	5.66929100
0.01200038	5.66929100
0.01216706	5.66929100
0.01233373	5.66929100
0.01250040	5.66929100
0.01266707	5.66929100
0.01283374	5.66929100
0.01300042	5.66929100
0.01316709	5.66929100
0.01333376	5.66929100
0.01350043	5.66929100
0.01366710	5.66929100
0.01383378	5.66929100
0.01400045	5.66929100
0.01416712	5.66929100
0.01433379	5.66929100
0.01450046	5.66929100
0.01466714	5.66929100
0.01483381	5.66929100
0.01500048	5.66929100
0.01516715	5.66929100
0.01533382	5.66929100
0.01550050	5.66929100
0.01566717	5.66929100
0.01583384	5.66929100
0.01600051	5.66929100
0.01616718	5.66929100
0.01633386	5.66929100
0.01650053	5.66929100
0.01666720	5.66929100
0.01683387	5.66929100
0.01700054	5.66929100
0.01716722	5.66929100
0.01733389	5.66929100
0.01750056	5.66929100
0.01766723	5.66929100
0.01783390	5.66929100
0.01800058	5.66929100
0.01816725	5.66929100
0.01833392	5.66929100
0.01850059	5.66929100
0.01866726	5.66929100
0.01883393	5.66929100
0.01900061	5.66929100
0.01916728	5.66929100
0.01933395	5.66929100
0.01950062	5.66929100
0.01966729	5.66929100
0.01983397	5.66929100
0.02000064	5.66929100
0.02016731	5.66929100
0.02033398	5.66929100
0.02050065	5.66929100
0.02066733	5.66929100
0.02083400	5.66929100
0.02100067	5.66929100
0.02116734	5.66929100
0.02133401	5.66929100
0.02150069	5.66929100
0.02166736	5.66929100
0.02183403	5.66929100
0.02200070	5.66929100
0.02216737	5.66929100
0.02233405	5.66929100
0.02250072	5.66929100
0.02266739	5.66929100
0.02283406	5.66929100
0.02300073	5.66929100
0.02316741	5.66929100
0.02333408	5.66929100
0.02350075	5.66929100
0.02366742	5.66929100
0.02383409	5.66929100
0.02400077	5.66929100
0.02416744	5.66929100
0.02433411	5.74803200
0.02450078	5.66929100
0.02466745	5.66929100
0.02483413	5.66929100
0.02500080	5.66929100
0.02516747	5.66929100
0.02533414	5.66929100
0.02550081	5.66929100
0.02566749	5.66929100
0.02583416	5.66929100
0.02600083	5.66929100
0.02616750	5.66929100
0.02633417	5.66929100
0.02650085	5.66929100
0.02666752	5.66929100
0.02683419	5.66929100
0.02700086	5.66929100
0.02716753	5.66929100
0.02733421	5.66929100
0.02750088	5.66929100
0.02766755	5.66929100
0.02783422	5.66929100
0.02800089	5.66929100
0.02816757	5.66929100
0.02833424	5.66929100
0.02850091	5.66929100
0.02866758	5.66929100
0.02883425	5.66929100
0.02900093	5.66929100
0.02916760	5.66929100
