Tid	Kanal A	Kanal B
(ms)	(V)	(V)

0.00000000	5.43307100	5.03937000
0.03060800	5.35433100	5.03937000
0.06121600	5.35433100	5.03937000
0.09182400	5.27559000	5.03937000
0.12243200	5.27559000	5.03937000
0.15304000	5.19685000	5.03937000
0.18364800	5.19685000	5.03937000
0.21425600	5.11811000	5.03937000
0.24486400	5.11811000	5.03937000
0.27547200	5.03937000	5.03937000
0.30608000	5.03937000	5.03937000
0.33668800	4.96063000	5.03937000
0.36729600	4.96063000	5.19685000
0.39790400	4.96063000	5.19685000
0.42851200	4.88189000	5.19685000
0.45912000	4.88189000	5.19685000
0.48972800	4.80315000	5.19685000
0.52033600	4.80315000	5.19685000
0.55094400	4.72441000	5.19685000
0.58155200	4.72441000	5.19685000
0.61216000	4.64566900	5.19685000
0.64276800	4.64566900	5.19685000
0.67337600	4.56692900	5.19685000
0.70398400	4.56692900	5.19685000
0.73459200	4.48818900	5.19685000
0.76520000	4.48818900	5.19685000
0.79580800	4.40944900	5.19685000
0.82641600	4.40944900	5.19685000
0.85702400	4.33070900	5.19685000
0.88763200	4.33070900	5.19685000
0.91824000	4.25196800	5.19685000
0.94884800	4.17322800	5.19685000
0.97945600	4.17322800	5.19685000
1.01006400	4.09448800	5.19685000
1.04067200	4.09448800	5.19685000
1.07128000	4.01574800	5.35433100
1.10188800	4.01574800	5.35433100
1.13249600	3.93700800	5.35433100
1.16310400	3.93700800	5.35433100
1.19371200	3.93700800	5.35433100
1.22432000	3.85826800	5.35433100
1.25492800	3.77952800	5.35433100
1.28553600	3.77952800	5.35433100
1.31614400	3.70078700	5.35433100
1.34675200	3.70078700	5.35433100
1.37736000	3.62204700	5.35433100
1.40796800	3.54330700	5.35433100
1.43857600	3.54330700	5.35433100
1.46918400	3.46456700	5.35433100
1.49979200	3.46456700	5.35433100
1.53040000	3.46456700	5.35433100
1.56100800	3.38582700	5.35433100
1.59161600	3.30708700	5.35433100
1.62222400	3.22834600	5.35433100
1.65283200	3.22834600	5.35433100
1.68344000	3.22834600	5.35433100
1.71404800	3.14960600	5.51181100
1.74465601	3.07086600	5.51181100
1.77526401	3.07086600	5.51181100
1.80587201	2.99212600	5.51181100
1.83648001	2.99212600	5.51181100
1.86708801	2.91338600	5.51181100
1.89769601	2.83464600	5.51181100
1.92830401	2.83464600	5.51181100
1.95891201	2.75590500	5.51181100
1.98952001	2.75590500	5.51181100
2.02012801	2.67716500	5.51181100
2.05073601	2.59842500	5.51181100
2.08134401	2.59842500	5.51181100
2.11195201	2.51968500	5.51181100
2.14256001	2.51968500	5.51181100
2.17316801	2.44094500	5.51181100
2.20377601	2.44094500	5.51181100
2.23438401	2.36220500	5.51181100
2.26499201	2.36220500	5.51181100
2.29560001	2.28346500	5.51181100
2.32620801	2.28346500	5.51181100
2.35681601	2.20472400	5.66929100
2.38742401	2.20472400	5.66929100
2.41803201	2.12598400	5.66929100
2.44864001	2.04724400	5.66929100
2.47924801	2.04724400	5.66929100
2.50985601	1.96850400	5.66929100
2.54046401	1.96850400	5.66929100
2.57107201	1.96850400	5.66929100
2.60168001	1.88976400	5.66929100
2.63228801	1.88976400	5.66929100
2.66289601	1.81102400	5.66929100
2.69350401	1.81102400	5.66929100
2.72411201	1.81102400	5.66929100
2.75472001	1.73228300	5.66929100
2.78532801	1.73228300	5.66929100
2.81593601	1.65354300	5.66929100
2.84654401	1.65354300	5.66929100
2.87715201	1.57480300	5.66929100
2.90776001	1.57480300	5.66929100
2.93836801	1.57480300	5.66929100
2.96897601	1.49606300	5.66929100
2.99958401	1.49606300	5.66929100
3.03019201	1.41732300	5.82677200
3.06080001	1.41732300	5.82677200
3.09140801	1.33858300	5.82677200
3.12201601	1.33858300	5.82677200
3.15262401	1.33858300	5.82677200
3.18323201	1.33858300	5.82677200
3.21384001	1.25984300	5.82677200
3.24444801	1.25984300	5.82677200
3.27505601	1.18110200	5.82677200
3.30566401	1.18110200	5.82677200
3.33627201	1.18110200	5.82677200
3.36688001	1.18110200	5.82677200
3.39748801	1.10236200	5.82677200
3.42809601	1.10236200	5.82677200
3.45870401	1.10236200	5.82677200
3.48931201	1.02362200	5.82677200
3.51992001	1.02362200	5.82677200
3.55052801	1.02362200	5.82677200
3.58113601	0.94488190	5.82677200
3.61174401	0.94488190	5.82677200
3.64235201	0.94488190	5.98425200
3.67296001	0.94488190	5.82677200
3.70356801	0.86614170	5.98425200
3.73417601	0.86614170	5.98425200
3.76478401	0.86614170	5.98425200
3.79539201	0.86614170	5.98425200
3.82600001	0.78740160	5.98425200
