Tid	Kanal A
(s)	(V)

0.00000000	1.41732300
0.00016667	1.41732300
0.00033334	1.41732300
0.00050002	1.41732300
0.00066669	1.41732300
0.00083336	1.41732300
0.00100003	1.41732300
0.00116670	1.49606300
0.00133338	1.49606300
0.00150005	1.49606300
0.00166672	1.49606300
0.00183339	1.49606300
0.00200006	1.49606300
0.00216674	1.49606300
0.00233341	1.49606300
0.00250008	1.49606300
0.00266675	1.49606300
0.00283342	1.49606300
0.00300010	1.49606300
0.00316677	1.49606300
0.00333344	1.49606300
0.00350011	1.49606300
0.00366678	1.49606300
0.00383346	1.49606300
0.00400013	1.49606300
0.00416680	1.41732300
0.00433347	1.41732300
0.00450014	1.33858300
0.00466682	1.33858300
0.00483349	1.33858300
0.00500016	1.41732300
0.00516683	1.41732300
0.00533350	1.41732300
0.00550018	1.49606300
0.00566685	1.49606300
0.00583352	1.49606300
0.00600019	1.49606300
0.00616686	1.49606300
0.00633354	1.49606300
0.00650021	1.49606300
0.00666688	1.49606300
0.00683355	1.49606300
0.00700022	1.49606300
0.00716690	1.49606300
0.00733357	1.41732300
0.00750024	1.41732300
0.00766691	1.41732300
0.00783358	1.41732300
0.00800026	1.41732300
0.00816693	1.41732300
0.00833360	1.41732300
0.00850027	1.41732300
0.00866694	1.41732300
0.00883362	1.41732300
0.00900029	1.41732300
0.00916696	1.41732300
0.00933363	1.41732300
0.00950030	1.41732300
0.00966698	1.41732300
0.00983365	1.33858300
0.01000032	1.33858300
0.01016699	1.33858300
0.01033366	1.33858300
0.01050034	1.33858300
0.01066701	1.25984300
0.01083368	1.25984300
0.01100035	1.25984300
0.01116702	1.25984300
0.01133370	1.25984300
0.01150037	1.25984300
0.01166704	1.25984300
0.01183371	1.25984300
0.01200038	1.25984300
0.01216706	1.33858300
0.01233373	1.25984300
0.01250040	1.25984300
0.01266707	1.25984300
0.01283374	1.33858300
0.01300042	1.25984300
0.01316709	1.25984300
0.01333376	1.25984300
0.01350043	1.25984300
0.01366710	1.33858300
0.01383378	1.33858300
0.01400045	1.33858300
0.01416712	1.33858300
0.01433379	1.33858300
0.01450046	1.33858300
0.01466714	1.41732300
0.01483381	1.33858300
0.01500048	1.33858300
0.01516715	1.33858300
0.01533382	1.33858300
0.01550050	1.41732300
0.01566717	1.41732300
0.01583384	1.33858300
0.01600051	1.33858300
0.01616718	1.33858300
0.01633386	1.33858300
0.01650053	1.33858300
0.01666720	1.25984300
0.01683387	1.25984300
0.01700054	1.33858300
0.01716722	1.33858300
0.01733389	1.33858300
0.01750056	1.25984300
0.01766723	1.25984300
0.01783390	1.25984300
0.01800058	1.18110200
0.01816725	1.18110200
0.01833392	1.18110200
0.01850059	1.18110200
0.01866726	1.18110200
0.01883393	1.25984300
0.01900061	1.25984300
0.01916728	1.25984300
0.01933395	1.25984300
0.01950062	1.25984300
0.01966729	1.25984300
0.01983397	1.33858300
0.02000064	1.33858300
0.02016731	1.41732300
0.02033398	1.41732300
0.02050065	1.41732300
0.02066733	1.41732300
0.02083400	1.33858300
0.02100067	1.33858300
0.02116734	1.33858300
0.02133401	1.33858300
0.02150069	1.33858300
0.02166736	1.33858300
0.02183403	1.33858300
0.02200070	1.33858300
0.02216737	1.41732300
0.02233405	1.41732300
0.02250072	1.49606300
0.02266739	1.49606300
0.02283406	1.49606300
0.02300073	1.49606300
0.02316741	1.49606300
0.02333408	1.49606300
0.02350075	1.49606300
0.02366742	1.41732300
0.02383409	1.41732300
0.02400077	1.41732300
0.02416744	1.41732300
0.02433411	1.41732300
0.02450078	1.33858300
0.02466745	1.33858300
0.02483413	1.33858300
0.02500080	1.33858300
0.02516747	1.25984300
0.02533414	1.25984300
0.02550081	1.33858300
0.02566749	1.41732300
0.02583416	1.41732300
0.02600083	1.49606300
0.02616750	1.49606300
0.02633417	1.49606300
0.02650085	1.49606300
0.02666752	1.41732300
0.02683419	1.41732300
0.02700086	1.41732300
0.02716753	1.33858300
0.02733421	1.33858300
0.02750088	1.33858300
0.02766755	1.33858300
0.02783422	1.33858300
0.02800089	1.33858300
0.02816757	1.33858300
0.02833424	1.33858300
0.02850091	1.33858300
0.02866758	1.33858300
0.02883425	1.33858300
0.02900093	1.41732300
0.02916760	1.41732300
