Tid	Kanal A	Kanal B
(ms)	(V)	(V)

0.00000000	4.72441000	8.74015700
0.03060800	4.64566900	8.74015700
0.06121600	4.72441000	8.74015700
0.09182400	4.64566900	8.74015700
0.12243200	4.64566900	8.81889700
0.15304000	4.64566900	8.74015700
0.18364800	4.64566900	8.81889700
0.21425600	4.64566900	8.81889700
0.24486400	4.64566900	8.81889700
0.27547200	4.64566900	8.74015700
0.30608000	4.64566900	8.81889700
0.33668800	4.64566900	8.81889700
0.36729600	4.64566900	8.81889700
0.39790400	4.64566900	8.81889700
0.42851200	4.64566900	8.81889700
0.45912000	4.64566900	8.81889700
0.48972800	4.64566900	8.81889700
0.52033600	4.64566900	8.81889700
0.55094400	4.64566900	8.81889700
0.58155200	4.64566900	8.81889700
0.61216000	4.64566900	8.81889700
0.64276800	4.64566900	8.81889700
0.67337600	4.64566900	8.89763700
0.70398400	4.64566900	8.89763700
0.73459200	4.64566900	8.89763700
0.76520000	4.64566900	8.81889700
0.79580800	4.64566900	8.89763700
0.82641600	4.56692900	8.89763700
0.85702400	4.64566900	8.89763700
0.88763200	4.56692900	8.89763700
0.91824000	4.64566900	8.89763700
0.94884800	4.64566900	8.89763700
0.97945600	4.64566900	8.89763700
1.01006400	4.56692900	8.89763700
1.04067200	4.56692900	8.89763700
1.07128000	4.56692900	8.89763700
1.10188800	4.56692900	8.89763700
1.13249600	4.56692900	8.97637700
1.16310400	4.56692900	8.97637700
1.19371200	4.56692900	8.97637700
1.22432000	4.56692900	8.97637700
1.25492800	4.56692900	8.97637700
1.28553600	4.56692900	8.97637700
1.31614400	4.56692900	8.97637700
1.34675200	4.56692900	8.97637700
1.37736000	4.56692900	8.97637700
1.40796800	4.56692900	8.97637700
1.43857600	4.56692900	8.97637700
1.46918400	4.56692900	8.97637700
1.49979200	4.56692900	8.97637700
1.53040000	4.56692900	8.97637700
1.56100800	4.56692900	8.97637700
1.59161600	4.56692900	8.97637700
1.62222400	4.56692900	8.97637700
1.65283200	4.56692900	8.97637700
1.68344000	4.48818900	8.97637700
1.71404800	4.48818900	9.05511800
1.74465601	4.48818900	8.97637700
1.77526401	4.48818900	9.05511800
1.80587201	4.48818900	9.05511800
1.83648001	4.48818900	9.05511800
1.86708801	4.48818900	9.05511800
1.89769601	4.56692900	9.05511800
1.92830401	4.48818900	9.05511800
1.95891201	4.48818900	9.05511800
1.98952001	4.48818900	9.05511800
2.02012801	4.48818900	9.05511800
2.05073601	4.48818900	9.05511800
2.08134401	4.48818900	9.05511800
2.11195201	4.48818900	9.05511800
2.14256001	4.48818900	9.05511800
2.17316801	4.48818900	9.05511800
2.20377601	4.48818900	9.05511800
2.23438401	4.48818900	9.05511800
2.26499201	4.48818900	9.13385900
2.29560001	4.48818900	9.13385900
2.32620801	4.48818900	9.13385900
2.35681601	4.40944900	9.13385900
2.38742401	4.48818900	9.13385900
2.41803201	4.40944900	9.13385900
2.44864001	4.40944900	9.13385900
2.47924801	4.40944900	9.13385900
2.50985601	4.40944900	9.13385900
2.54046401	4.40944900	9.13385900
2.57107201	4.40944900	9.13385900
2.60168001	4.40944900	9.13385900
2.63228801	4.40944900	9.21259900
2.66289601	4.40944900	9.13385900
2.69350401	4.40944900	9.21259900
2.72411201	4.40944900	9.13385900
2.75472001	4.40944900	9.21259900
2.78532801	4.40944900	9.13385900
2.81593601	4.40944900	9.21259900
2.84654401	4.40944900	9.21259900
2.87715201	4.40944900	9.21259900
2.90776001	4.40944900	9.21259900
2.93836801	4.40944900	9.21259900
2.96897601	4.40944900	9.21259900
2.99958401	4.40944900	9.21259900
3.03019201	4.40944900	9.21259900
3.06080001	4.40944900	9.21259900
3.09140801	4.33070900	9.21259900
3.12201601	4.40944900	9.29133900
3.15262401	4.33070900	9.21259900
3.18323201	4.33070900	9.29133900
3.21384001	4.33070900	9.29133900
3.24444801	4.40944900	9.29133900
3.27505601	4.33070900	9.29133900
3.30566401	4.33070900	9.29133900
3.33627201	4.33070900	9.29133900
3.36688001	4.33070900	9.29133900
3.39748801	4.33070900	9.29133900
3.42809601	4.33070900	9.29133900
3.45870401	4.33070900	9.29133900
3.48931201	4.33070900	9.29133900
3.51992001	4.33070900	9.29133900
3.55052801	4.33070900	9.29133900
3.58113601	4.33070900	9.29133900
3.61174401	4.33070900	9.29133900
3.64235201	4.33070900	9.29133900
3.67296001	4.33070900	9.37007900
3.70356801	4.33070900	9.29133900
3.73417601	4.33070900	9.37007900
3.76478401	4.25196800	9.29133900
3.79539201	4.33070900	9.37007900
3.82600001	4.25196800	9.37007900
