Tid	Kanal A	Kanal B
(ms)	(V)	(V)

0.00000000	4.17322800	6.37795300
0.03060800	4.17322800	6.37795300
0.06121600	4.25196800	6.37795300
0.09182400	4.25196800	6.37795300
0.12243200	4.25196800	6.37795300
0.15304000	4.33070900	6.37795300
0.18364800	4.33070900	6.37795300
0.21425600	4.33070900	6.37795300
0.24486400	4.33070900	6.37795300
0.27547200	4.40944900	6.29921200
0.30608000	4.40944900	6.37795300
0.33668800	4.40944900	6.37795300
0.36729600	4.40944900	6.29921200
0.39790400	4.48818900	6.29921200
0.42851200	4.48818900	6.29921200
0.45912000	4.56692900	6.29921200
0.48972800	4.56692900	6.29921200
0.52033600	4.56692900	6.29921200
0.55094400	4.56692900	6.29921200
0.58155200	4.64566900	6.29921200
0.61216000	4.64566900	6.29921200
0.64276800	4.72441000	6.29921200
0.67337600	4.72441000	6.29921200
0.70398400	4.72441000	6.29921200
0.73459200	4.80315000	6.29921200
0.76520000	4.88189000	6.22047200
0.79580800	4.88189000	6.29921200
0.82641600	4.88189000	6.22047200
0.85702400	4.88189000	6.22047200
0.88763200	4.96063000	6.22047200
0.91824000	4.96063000	6.22047200
0.94884800	5.03937000	6.22047200
0.97945600	5.03937000	6.22047200
1.01006400	5.11811000	6.22047200
1.04067200	5.11811000	6.22047200
1.07128000	5.11811000	6.22047200
1.10188800	5.19685000	6.14173200
1.13249600	5.19685000	6.22047200
1.16310400	5.19685000	6.22047200
1.19371200	5.27559000	6.22047200
1.22432000	5.27559000	6.22047200
1.25492800	5.35433100	6.14173200
1.28553600	5.35433100	6.14173200
1.31614400	5.43307100	6.14173200
1.34675200	5.43307100	6.14173200
1.37736000	5.43307100	6.14173200
1.40796800	5.43307100	6.14173200
1.43857600	5.51181100	6.14173200
1.46918400	5.51181100	6.14173200
1.49979200	5.59055100	6.14173200
1.53040000	5.59055100	6.14173200
1.56100800	5.66929100	6.14173200
1.59161600	5.66929100	6.14173200
1.62222400	5.66929100	6.14173200
1.65283200	5.66929100	6.06299200
1.68344000	5.74803200	6.14173200
1.71404800	5.74803200	6.06299200
1.74465601	5.82677200	6.14173200
1.77526401	5.82677200	6.06299200
1.80587201	5.82677200	6.06299200
1.83648001	5.82677200	6.06299200
1.86708801	5.90551200	6.06299200
1.89769601	5.90551200	6.06299200
1.92830401	5.90551200	6.06299200
1.95891201	5.90551200	6.06299200
1.98952001	5.98425200	6.06299200
2.02012801	5.98425200	6.06299200
2.05073601	5.98425200	6.06299200
2.08134401	5.98425200	6.06299200
2.11195201	6.06299200	6.06299200
2.14256001	6.06299200	6.06299200
2.17316801	6.06299200	6.06299200
2.20377601	6.06299200	6.06299200
2.23438401	6.14173200	6.06299200
2.26499201	6.14173200	6.06299200
2.29560001	6.14173200	6.06299200
2.32620801	6.22047200	5.98425200
2.35681601	6.22047200	6.06299200
2.38742401	6.22047200	5.98425200
2.41803201	6.29921200	5.98425200
2.44864001	6.29921200	5.98425200
2.47924801	6.29921200	5.98425200
2.50985601	6.29921200	5.98425200
2.54046401	6.29921200	5.98425200
2.57107201	6.29921200	5.98425200
2.60168001	6.37795300	5.98425200
2.63228801	6.37795300	5.98425200
2.66289601	6.37795300	5.98425200
2.69350401	6.45669300	5.90551200
2.72411201	6.45669300	5.98425200
2.75472001	6.45669300	5.90551200
2.78532801	6.53543300	5.90551200
2.81593601	6.53543300	5.90551200
2.84654401	6.53543300	5.90551200
2.87715201	6.53543300	5.90551200
2.90776001	6.61417300	5.90551200
2.93836801	6.61417300	5.90551200
2.96897601	6.69291400	5.90551200
2.99958401	6.69291400	5.90551200
3.03019201	6.69291400	5.90551200
3.06080001	6.69291400	5.90551200
3.09140801	6.77165400	5.90551200
3.12201601	6.77165400	5.90551200
3.15262401	6.77165400	5.90551200
3.18323201	6.85039400	5.90551200
3.21384001	6.85039400	5.90551200
3.24444801	6.85039400	5.82677200
3.27505601	6.92913400	5.82677200
3.30566401	6.92913400	5.82677200
3.33627201	6.92913400	5.82677200
3.36688001	6.92913400	5.82677200
3.39748801	7.00787400	5.82677200
3.42809601	7.00787400	5.82677200
3.45870401	7.00787400	5.82677200
3.48931201	7.08661400	5.82677200
3.51992001	7.08661400	5.82677200
3.55052801	7.08661400	5.82677200
3.58113601	7.16535400	5.82677200
3.61174401	7.16535400	5.82677200
3.64235201	7.16535400	5.82677200
3.67296001	7.16535400	5.74803200
3.70356801	7.24409400	5.82677200
3.73417601	7.24409400	5.74803200
3.76478401	7.24409400	5.74803200
3.79539201	7.24409400	5.74803200
3.82600001	7.24409400	5.74803200
