Tid	Kanal A	Kanal B
(ms)	(V)	(V)

0.00000000	6.06299200	9.05511800
0.03060800	6.06299200	8.97637700
0.06121600	6.06299200	9.05511800
0.09182400	5.98425200	8.97637700
0.12243200	6.06299200	8.97637700
0.15304000	5.98425200	8.97637700
0.18364800	5.98425200	8.97637700
0.21425600	6.06299200	8.97637700
0.24486400	6.06299200	8.97637700
0.27547200	5.98425200	8.97637700
0.30608000	5.98425200	8.97637700
0.33668800	5.98425200	8.97637700
0.36729600	5.98425200	8.97637700
0.39790400	5.98425200	8.97637700
0.42851200	5.98425200	8.97637700
0.45912000	5.98425200	8.97637700
0.48972800	5.98425200	8.97637700
0.52033600	5.98425200	8.97637700
0.55094400	5.98425200	8.97637700
0.58155200	5.98425200	8.97637700
0.61216000	5.98425200	8.89763700
0.64276800	5.98425200	8.89763700
0.67337600	5.98425200	8.97637700
0.70398400	5.98425200	8.97637700
0.73459200	5.98425200	8.89763700
0.76520000	5.98425200	8.89763700
0.79580800	5.98425200	8.89763700
0.82641600	5.98425200	8.89763700
0.85702400	5.98425200	8.89763700
0.88763200	5.98425200	8.89763700
0.91824000	5.98425200	8.89763700
0.94884800	5.98425200	8.89763700
0.97945600	5.98425200	8.89763700
1.01006400	5.98425200	8.89763700
1.04067200	5.98425200	8.89763700
1.07128000	5.98425200	8.89763700
1.10188800	5.98425200	8.89763700
1.13249600	5.98425200	8.81889700
1.16310400	5.98425200	8.81889700
1.19371200	5.98425200	8.81889700
1.22432000	5.98425200	8.81889700
1.25492800	5.90551200	8.81889700
1.28553600	5.98425200	8.81889700
1.31614400	5.90551200	8.81889700
1.34675200	5.90551200	8.81889700
1.37736000	5.90551200	8.81889700
1.40796800	5.90551200	8.81889700
1.43857600	5.90551200	8.81889700
1.46918400	5.90551200	8.81889700
1.49979200	5.90551200	8.81889700
1.53040000	5.90551200	8.81889700
1.56100800	5.90551200	8.74015700
1.59161600	5.90551200	8.81889700
1.62222400	5.90551200	8.74015700
1.65283200	5.90551200	8.81889700
1.68344000	5.90551200	8.74015700
1.71404800	5.82677200	8.81889700
1.74465601	5.82677200	8.74015700
1.77526401	5.82677200	8.74015700
1.80587201	5.82677200	8.74015700
1.83648001	5.82677200	8.74015700
1.86708801	5.82677200	8.74015700
1.89769601	5.82677200	8.74015700
1.92830401	5.82677200	8.74015700
1.95891201	5.82677200	8.74015700
1.98952001	5.82677200	8.66141700
2.02012801	5.82677200	8.74015700
2.05073601	5.82677200	8.66141700
2.08134401	5.82677200	8.66141700
2.11195201	5.74803200	8.66141700
2.14256001	5.82677200	8.66141700
2.17316801	5.74803200	8.66141700
2.20377601	5.74803200	8.66141700
2.23438401	5.74803200	8.66141700
2.26499201	5.74803200	8.66141700
2.29560001	5.74803200	8.66141700
2.32620801	5.74803200	8.66141700
2.35681601	5.74803200	8.66141700
2.38742401	5.74803200	8.66141700
2.41803201	5.66929100	8.66141700
2.44864001	5.74803200	8.66141700
2.47924801	5.66929100	8.66141700
2.50985601	5.66929100	8.66141700
2.54046401	5.66929100	8.66141700
2.57107201	5.66929100	8.66141700
2.60168001	5.66929100	8.58267700
2.63228801	5.66929100	8.66141700
2.66289601	5.66929100	8.58267700
2.69350401	5.66929100	8.66141700
2.72411201	5.66929100	8.58267700
2.75472001	5.66929100	8.58267700
2.78532801	5.66929100	8.58267700
2.81593601	5.66929100	8.58267700
2.84654401	5.59055100	8.58267700
2.87715201	5.66929100	8.58267700
2.90776001	5.59055100	8.58267700
2.93836801	5.59055100	8.58267700
2.96897601	5.59055100	8.58267700
2.99958401	5.59055100	8.58267700
3.03019201	5.59055100	8.58267700
3.06080001	5.59055100	8.58267700
3.09140801	5.51181100	8.50393700
3.12201601	5.59055100	8.50393700
3.15262401	5.51181100	8.50393700
3.18323201	5.51181100	8.50393700
3.21384001	5.51181100	8.50393700
3.24444801	5.51181100	8.50393700
3.27505601	5.51181100	8.50393700
3.30566401	5.51181100	8.50393700
3.33627201	5.51181100	8.50393700
3.36688001	5.51181100	8.50393700
3.39748801	5.51181100	8.50393700
3.42809601	5.51181100	8.50393700
3.45870401	5.51181100	8.50393700
3.48931201	5.43307100	8.50393700
3.51992001	5.43307100	8.50393700
3.55052801	5.43307100	8.50393700
3.58113601	5.43307100	8.42519700
3.61174401	5.43307100	8.50393700
3.64235201	5.43307100	8.42519700
3.67296001	5.43307100	8.42519700
3.70356801	5.43307100	8.42519700
3.73417601	5.43307100	8.42519700
3.76478401	5.43307100	8.42519700
3.79539201	5.43307100	8.42519700
3.82600001	5.35433100	8.42519700
