Tid	Kanal A	Kanal B
(ms)	(V)	(V)

0.00000000	5.27559000	3.07086600
0.03060800	5.11811000	3.07086600
0.06121600	5.03937000	3.07086600
0.09182400	4.96063000	3.07086600
0.12243200	4.88189000	3.07086600
0.15304000	4.72441000	3.07086600
0.18364800	4.64566900	3.07086600
0.21425600	4.48818900	3.07086600
0.24486400	4.40944900	3.07086600
0.27547200	4.25196800	3.07086600
0.30608000	4.17322800	3.07086600
0.33668800	4.09448800	3.07086600
0.36729600	3.93700800	3.07086600
0.39790400	3.85826800	3.07086600
0.42851200	3.77952800	3.14960600
0.45912000	3.62204700	3.07086600
0.48972800	3.54330700	3.07086600
0.52033600	3.46456700	3.14960600
0.55094400	3.30708700	3.14960600
0.58155200	3.22834600	3.14960600
0.61216000	3.14960600	3.14960600
0.64276800	2.99212600	3.14960600
0.67337600	2.91338600	3.14960600
0.70398400	2.83464600	3.14960600
0.73459200	2.75590500	3.14960600
0.76520000	2.67716500	3.14960600
0.79580800	2.59842500	3.14960600
0.82641600	2.51968500	3.14960600
0.85702400	2.36220500	3.22834600
0.88763200	2.28346500	3.14960600
0.91824000	2.20472400	3.22834600
0.94884800	2.12598400	3.22834600
0.97945600	2.04724400	3.22834600
1.01006400	1.96850400	3.22834600
1.04067200	1.88976400	3.22834600
1.07128000	1.81102400	3.22834600
1.10188800	1.73228300	3.22834600
1.13249600	1.65354300	3.22834600
1.16310400	1.57480300	3.22834600
1.19371200	1.49606300	3.22834600
1.22432000	1.41732300	3.22834600
1.25492800	1.33858300	3.22834600
1.28553600	1.33858300	3.22834600
1.31614400	1.25984300	3.22834600
1.34675200	1.18110200	3.22834600
1.37736000	1.10236200	3.22834600
1.40796800	1.10236200	3.30708700
1.43857600	1.02362200	3.30708700
1.46918400	0.94488190	3.30708700
1.49979200	0.86614170	3.30708700
1.53040000	0.86614170	3.30708700
1.56100800	0.86614170	3.30708700
1.59161600	0.78740160	3.30708700
1.62222400	0.70866140	3.30708700
1.65283200	0.70866140	3.30708700
1.68344000	0.70866140	3.30708700
1.71404800	0.62992130	3.30708700
1.74465601	0.62992130	3.30708700
1.77526401	0.62992130	3.30708700
1.80587201	0.55118110	3.30708700
1.83648001	0.55118110	3.30708700
1.86708801	0.55118110	3.30708700
1.89769601	0.55118110	3.38582700
1.92830401	0.55118110	3.38582700
1.95891201	0.55118110	3.38582700
1.98952001	0.55118110	3.38582700
2.02012801	0.55118110	3.38582700
2.05073601	0.55118110	3.38582700
2.08134401	0.55118110	3.38582700
2.11195201	0.55118110	3.38582700
2.14256001	0.55118110	3.38582700
2.17316801	0.55118110	3.38582700
2.20377601	0.62992130	3.38582700
2.23438401	0.62992130	3.38582700
2.26499201	0.62992130	3.38582700
2.29560001	0.62992130	3.38582700
2.32620801	0.70866140	3.46456700
2.35681601	0.70866140	3.46456700
2.38742401	0.78740160	3.46456700
2.41803201	0.78740160	3.46456700
2.44864001	0.78740160	3.38582700
2.47924801	0.86614170	3.46456700
2.50985601	0.86614170	3.46456700
2.54046401	0.94488190	3.46456700
2.57107201	1.02362200	3.46456700
2.60168001	1.02362200	3.46456700
2.63228801	1.10236200	3.46456700
2.66289601	1.10236200	3.46456700
2.69350401	1.18110200	3.46456700
2.72411201	1.25984300	3.46456700
2.75472001	1.25984300	3.54330700
2.78532801	1.33858300	3.46456700
2.81593601	1.41732300	3.46456700
2.84654401	1.49606300	3.46456700
2.87715201	1.49606300	3.54330700
2.90776001	1.57480300	3.54330700
2.93836801	1.65354300	3.54330700
2.96897601	1.65354300	3.54330700
2.99958401	1.73228300	3.54330700
3.03019201	1.81102400	3.54330700
3.06080001	1.88976400	3.54330700
3.09140801	1.96850400	3.54330700
3.12201601	2.04724400	3.54330700
3.15262401	2.04724400	3.54330700
3.18323201	2.12598400	3.54330700
3.21384001	2.20472400	3.54330700
3.24444801	2.28346500	3.54330700
3.27505601	2.36220500	3.54330700
3.30566401	2.44094500	3.54330700
3.33627201	2.51968500	3.62204700
3.36688001	2.59842500	3.54330700
3.39748801	2.59842500	3.62204700
3.42809601	2.67716500	3.62204700
3.45870401	2.75590500	3.62204700
3.48931201	2.91338600	3.62204700
3.51992001	2.91338600	3.62204700
3.55052801	2.99212600	3.62204700
3.58113601	3.07086600	3.62204700
3.61174401	3.14960600	3.62204700
3.64235201	3.22834600	3.62204700
3.67296001	3.30708700	3.62204700
3.70356801	3.38582700	3.62204700
3.73417601	3.46456700	3.62204700
3.76478401	3.54330700	3.62204700
3.79539201	3.62204700	3.62204700
3.82600001	3.70078700	3.70078700
