Tid	Kanal A	Kanal B
(ms)	(V)	(V)

0.00000000	4.40944900	8.42519700
0.03060800	4.33070900	8.42519700
0.06121600	4.33070900	8.42519700
0.09182400	4.33070900	8.42519700
0.12243200	4.25196800	8.42519700
0.15304000	4.25196800	8.42519700
0.18364800	4.17322800	8.42519700
0.21425600	4.17322800	8.42519700
0.24486400	4.17322800	8.42519700
0.27547200	4.17322800	8.42519700
0.30608000	4.09448800	8.34645700
0.33668800	4.09448800	8.42519700
0.36729600	4.01574800	8.34645700
0.39790400	4.01574800	8.34645700
0.42851200	3.93700800	8.34645700
0.45912000	3.93700800	8.34645700
0.48972800	3.93700800	8.34645700
0.52033600	3.85826800	8.34645700
0.55094400	3.85826800	8.34645700
0.58155200	3.85826800	8.34645700
0.61216000	3.77952800	8.34645700
0.64276800	3.77952800	8.34645700
0.67337600	3.70078700	8.34645700
0.70398400	3.70078700	8.34645700
0.73459200	3.62204700	8.34645700
0.76520000	3.62204700	8.34645700
0.79580800	3.62204700	8.26771600
0.82641600	3.54330700	8.26771600
0.85702400	3.54330700	8.26771600
0.88763200	3.46456700	8.34645700
0.91824000	3.46456700	8.26771600
0.94884800	3.46456700	8.34645700
0.97945600	3.38582700	8.26771600
1.01006400	3.38582700	8.26771600
1.04067200	3.30708700	8.26771600
1.07128000	3.30708700	8.26771600
1.10188800	3.30708700	8.26771600
1.13249600	3.22834600	8.26771600
1.16310400	3.14960600	8.26771600
1.19371200	3.14960600	8.26771600
1.22432000	3.14960600	8.26771600
1.25492800	3.14960600	8.26771600
1.28553600	3.07086600	8.26771600
1.31614400	3.07086600	8.26771600
1.34675200	2.99212600	8.26771600
1.37736000	2.99212600	8.18897600
1.40796800	2.91338600	8.18897600
1.43857600	2.91338600	8.18897600
1.46918400	2.91338600	8.18897600
1.49979200	2.91338600	8.18897600
1.53040000	2.83464600	8.18897600
1.56100800	2.83464600	8.18897600
1.59161600	2.75590500	8.18897600
1.62222400	2.75590500	8.18897600
1.65283200	2.67716500	8.18897600
1.68344000	2.67716500	8.18897600
1.71404800	2.67716500	8.18897600
1.74465601	2.67716500	8.18897600
1.77526401	2.59842500	8.11023600
1.80587201	2.59842500	8.18897600
1.83648001	2.51968500	8.18897600
1.86708801	2.51968500	8.18897600
1.89769601	2.51968500	8.11023600
1.92830401	2.44094500	8.11023600
1.95891201	2.44094500	8.11023600
1.98952001	2.44094500	8.11023600
2.02012801	2.44094500	8.11023600
2.05073601	2.36220500	8.11023600
2.08134401	2.36220500	8.11023600
2.11195201	2.36220500	8.11023600
2.14256001	2.28346500	8.11023600
2.17316801	2.28346500	8.11023600
2.20377601	2.20472400	8.11023600
2.23438401	2.20472400	8.11023600
2.26499201	2.20472400	8.11023600
2.29560001	2.12598400	8.11023600
2.32620801	2.12598400	8.11023600
2.35681601	2.12598400	8.03149600
2.38742401	2.04724400	8.03149600
2.41803201	2.04724400	8.03149600
2.44864001	2.04724400	8.03149600
2.47924801	2.04724400	8.03149600
2.50985601	1.96850400	8.03149600
2.54046401	1.96850400	8.03149600
2.57107201	1.96850400	8.03149600
2.60168001	1.96850400	8.03149600
2.63228801	1.88976400	8.03149600
2.66289601	1.88976400	8.03149600
2.69350401	1.81102400	8.03149600
2.72411201	1.81102400	8.03149600
2.75472001	1.81102400	8.03149600
2.78532801	1.81102400	8.03149600
2.81593601	1.73228300	8.03149600
2.84654401	1.73228300	8.03149600
2.87715201	1.73228300	8.03149600
2.90776001	1.73228300	8.03149600
2.93836801	1.65354300	8.03149600
2.96897601	1.65354300	7.95275600
2.99958401	1.65354300	7.95275600
3.03019201	1.65354300	7.95275600
3.06080001	1.57480300	7.95275600
3.09140801	1.57480300	7.95275600
3.12201601	1.57480300	7.95275600
3.15262401	1.57480300	7.95275600
3.18323201	1.57480300	7.95275600
3.21384001	1.57480300	7.95275600
3.24444801	1.49606300	7.95275600
3.27505601	1.49606300	7.95275600
3.30566401	1.41732300	7.95275600
3.33627201	1.49606300	7.95275600
3.36688001	1.41732300	7.95275600
3.39748801	1.41732300	7.95275600
3.42809601	1.41732300	7.95275600
3.45870401	1.41732300	7.95275600
3.48931201	1.33858300	7.87401600
3.51992001	1.33858300	7.87401600
3.55052801	1.33858300	7.87401600
3.58113601	1.33858300	7.87401600
3.61174401	1.33858300	7.87401600
3.64235201	1.33858300	7.87401600
3.67296001	1.25984300	7.87401600
3.70356801	1.33858300	7.87401600
3.73417601	1.25984300	7.87401600
3.76478401	1.25984300	7.87401600
3.79539201	1.25984300	7.87401600
3.82600001	1.25984300	7.87401600
