Tid	Kanal A
(ms)	(V)

0.00000000	5.43307100
0.16667199	5.51181100
0.33334398	5.51181100
0.50001597	5.51181100
0.66668796	5.51181100
0.83335995	5.51181100
1.00003195	5.51181100
1.16670394	5.51181100
1.33337593	5.51181100
1.50004792	5.51181100
1.66671991	5.51181100
1.83339190	5.43307100
2.00006389	5.43307100
2.16673588	5.43307100
2.33340787	5.51181100
2.50007986	5.43307100
2.66675185	5.43307100
2.83342385	5.43307100
3.00009584	5.43307100
3.16676783	5.51181100
3.33343982	5.43307100
3.50011181	5.51181100
3.66678380	5.51181100
3.83345579	5.43307100
4.00012778	5.51181100
4.16679977	5.51181100
4.33347176	5.43307100
4.50014375	5.51181100
4.66681574	5.43307100
4.83348774	5.43307100
5.00015973	5.43307100
5.16683172	5.43307100
5.33350371	5.43307100
5.50017570	5.43307100
5.66684769	5.43307100
5.83351968	5.43307100
6.00019167	5.43307100
6.16686366	5.43307100
6.33353565	5.43307100
6.50020764	5.43307100
6.66687964	5.43307100
6.83355163	5.43307100
7.00022362	5.43307100
7.16689561	5.43307100
7.33356760	5.51181100
7.50023959	5.43307100
7.66691158	5.43307100
7.83358357	5.43307100
8.00025556	5.43307100
8.16692755	5.43307100
8.33359954	5.43307100
8.50027154	5.43307100
8.66694353	5.43307100
8.83361552	5.43307100
9.00028751	5.43307100
9.16695950	5.43307100
9.33363149	5.43307100
9.50030348	5.43307100
9.66697547	5.43307100
9.83364746	5.43307100
10.00031945	5.43307100
10.16699144	5.43307100
10.33366343	5.43307100
10.50033543	5.43307100
10.66700742	5.43307100
10.83367941	5.43307100
11.00035140	5.43307100
11.16702339	5.43307100
11.33369538	5.43307100
11.50036737	5.43307100
11.66703936	5.35433100
11.83371135	5.35433100
12.00038334	5.35433100
12.16705533	5.35433100
12.33372733	5.35433100
12.50039932	5.35433100
12.66707131	5.35433100
12.83374330	5.35433100
13.00041529	5.35433100
13.16708728	5.35433100
13.33375927	5.35433100
13.50043126	5.35433100
13.66710325	5.27559000
13.83377524	5.35433100
14.00044723	5.35433100
14.16711923	5.35433100
14.33379122	5.35433100
14.50046321	5.35433100
14.66713520	5.35433100
14.83380719	5.35433100
15.00047918	5.35433100
15.16715117	5.35433100
15.33382316	5.35433100
15.50049515	5.35433100
15.66716714	5.35433100
15.83383913	5.35433100
16.00051112	5.35433100
16.16718312	5.35433100
16.33385511	5.35433100
16.50052710	5.43307100
16.66719909	5.43307100
16.83387108	5.43307100
17.00054307	5.43307100
17.16721506	5.43307100
17.33388705	5.43307100
17.50055904	5.43307100
17.66723103	5.43307100
17.83390302	5.51181100
18.00057502	5.51181100
18.16724701	5.51181100
18.33391900	5.51181100
18.50059099	5.51181100
18.66726298	5.51181100
18.83393497	5.51181100
19.00060696	5.51181100
19.16727895	5.51181100
19.33395094	5.51181100
19.50062293	5.51181100
19.66729492	5.51181100
19.83396692	5.51181100
20.00063891	5.51181100
20.16731090	5.51181100
20.33398289	5.51181100
20.50065488	5.51181100
20.66732687	5.51181100
20.83399886	5.51181100
21.00067085	5.51181100
21.16734284	5.51181100
