Tid	Kanal A	Kanal B
(ms)	(V)	(V)

0.00000000	0.55118110	4.56692900
0.03060800	0.55118110	4.56692900
0.06121600	0.55118110	4.56692900
0.09182400	0.55118110	4.56692900
0.12243200	0.62992130	4.56692900
0.15304000	0.62992130	4.56692900
0.18364800	0.62992130	4.56692900
0.21425600	0.62992130	4.56692900
0.24486400	0.62992130	4.56692900
0.27547200	0.62992130	4.56692900
0.30608000	0.70866140	4.56692900
0.33668800	0.70866140	4.56692900
0.36729600	0.70866140	4.56692900
0.39790400	0.70866140	4.56692900
0.42851200	0.78740160	4.48818900
0.45912000	0.78740160	4.48818900
0.48972800	0.78740160	4.48818900
0.52033600	0.78740160	4.56692900
0.55094400	0.86614170	4.48818900
0.58155200	0.86614170	4.48818900
0.61216000	0.94488190	4.48818900
0.64276800	0.94488190	4.48818900
0.67337600	0.94488190	4.48818900
0.70398400	1.02362200	4.48818900
0.73459200	1.02362200	4.48818900
0.76520000	1.02362200	4.48818900
0.79580800	1.10236200	4.48818900
0.82641600	1.18110200	4.48818900
0.85702400	1.18110200	4.48818900
0.88763200	1.18110200	4.48818900
0.91824000	1.25984300	4.48818900
0.94884800	1.33858300	4.48818900
0.97945600	1.33858300	4.48818900
1.01006400	1.41732300	4.48818900
1.04067200	1.49606300	4.40944900
1.07128000	1.49606300	4.40944900
1.10188800	1.57480300	4.40944900
1.13249600	1.57480300	4.40944900
1.16310400	1.65354300	4.40944900
1.19371200	1.65354300	4.40944900
1.22432000	1.73228300	4.40944900
1.25492800	1.81102400	4.40944900
1.28553600	1.88976400	4.40944900
1.31614400	1.88976400	4.40944900
1.34675200	1.96850400	4.40944900
1.37736000	2.04724400	4.40944900
1.40796800	2.12598400	4.40944900
1.43857600	2.12598400	4.40944900
1.46918400	2.20472400	4.40944900
1.49979200	2.28346500	4.33070900
1.53040000	2.36220500	4.33070900
1.56100800	2.36220500	4.33070900
1.59161600	2.44094500	4.33070900
1.62222400	2.51968500	4.33070900
1.65283200	2.59842500	4.33070900
1.68344000	2.59842500	4.33070900
1.71404800	2.67716500	4.33070900
1.74465601	2.75590500	4.33070900
1.77526401	2.83464600	4.33070900
1.80587201	2.83464600	4.33070900
1.83648001	2.91338600	4.33070900
1.86708801	2.99212600	4.33070900
1.89769601	3.07086600	4.33070900
1.92830401	3.07086600	4.33070900
1.95891201	3.14960600	4.33070900
1.98952001	3.22834600	4.25196800
2.02012801	3.30708700	4.25196800
2.05073601	3.30708700	4.25196800
2.08134401	3.38582700	4.25196800
2.11195201	3.46456700	4.25196800
2.14256001	3.54330700	4.25196800
2.17316801	3.54330700	4.25196800
2.20377601	3.62204700	4.25196800
2.23438401	3.62204700	4.25196800
2.26499201	3.70078700	4.25196800
2.29560001	3.77952800	4.25196800
2.32620801	3.85826800	4.25196800
2.35681601	3.93700800	4.25196800
2.38742401	3.93700800	4.25196800
2.41803201	4.01574800	4.25196800
2.44864001	4.09448800	4.25196800
2.47924801	4.17322800	4.25196800
2.50985601	4.25196800	4.25196800
2.54046401	4.25196800	4.17322800
2.57107201	4.33070900	4.17322800
2.60168001	4.40944900	4.17322800
2.63228801	4.48818900	4.17322800
2.66289601	4.56692900	4.17322800
2.69350401	4.64566900	4.17322800
2.72411201	4.72441000	4.17322800
2.75472001	4.80315000	4.17322800
2.78532801	4.88189000	4.17322800
2.81593601	4.96063000	4.17322800
2.84654401	4.96063000	4.17322800
2.87715201	5.11811000	4.17322800
2.90776001	5.11811000	4.17322800
2.93836801	5.27559000	4.17322800
2.96897601	5.35433100	4.09448800
2.99958401	5.43307100	4.09448800
3.03019201	5.43307100	4.09448800
3.06080001	5.59055100	4.09448800
3.09140801	5.66929100	4.09448800
3.12201601	5.74803200	4.09448800
3.15262401	5.74803200	4.09448800
3.18323201	5.82677200	4.09448800
3.21384001	5.90551200	4.09448800
3.24444801	5.98425200	4.09448800
3.27505601	6.06299200	4.09448800
3.30566401	6.14173200	4.09448800
3.33627201	6.22047200	4.09448800
3.36688001	6.29921200	4.09448800
3.39748801	6.29921200	4.09448800
3.42809601	6.37795300	4.09448800
3.45870401	6.45669300	4.09448800
3.48931201	6.53543300	4.09448800
3.51992001	6.53543300	4.09448800
3.55052801	6.69291400	4.09448800
3.58113601	6.69291400	4.01574800
3.61174401	6.77165400	4.01574800
3.64235201	6.85039400	4.01574800
3.67296001	6.92913400	4.01574800
3.70356801	6.92913400	4.01574800
3.73417601	7.00787400	4.01574800
3.76478401	7.08661400	4.01574800
3.79539201	7.08661400	4.01574800
3.82600001	7.16535400	4.01574800
