Tid	Kanal A	Kanal B
(ms)	(V)	(V)

0.00000000	7.79527600	9.21259900
0.03060800	7.71653600	9.21259900
0.06121600	7.79527600	9.21259900
0.09182400	7.71653600	9.21259900
0.12243200	7.71653600	9.21259900
0.15304000	7.71653600	9.21259900
0.18364800	7.71653600	9.21259900
0.21425600	7.63779500	9.21259900
0.24486400	7.71653600	9.21259900
0.27547200	7.63779500	9.21259900
0.30608000	7.63779500	9.21259900
0.33668800	7.63779500	9.21259900
0.36729600	7.63779500	9.21259900
0.39790400	7.63779500	9.21259900
0.42851200	7.55905500	9.21259900
0.45912000	7.55905500	9.29133900
0.48972800	7.55905500	9.29133900
0.52033600	7.55905500	9.29133900
0.55094400	7.55905500	9.29133900
0.58155200	7.48031500	9.29133900
0.61216000	7.48031500	9.29133900
0.64276800	7.48031500	9.29133900
0.67337600	7.48031500	9.29133900
0.70398400	7.40157500	9.29133900
0.73459200	7.40157500	9.29133900
0.76520000	7.40157500	9.29133900
0.79580800	7.32283400	9.29133900
0.82641600	7.32283400	9.29133900
0.85702400	7.24409400	9.37007900
0.88763200	7.24409400	9.29133900
0.91824000	7.24409400	9.37007900
0.94884800	7.16535400	9.29133900
0.97945600	7.16535400	9.37007900
1.01006400	7.08661400	9.37007900
1.04067200	7.08661400	9.37007900
1.07128000	7.00787400	9.37007900
1.10188800	7.00787400	9.37007900
1.13249600	6.92913400	9.37007900
1.16310400	6.85039400	9.37007900
1.19371200	6.77165400	9.37007900
1.22432000	6.77165400	9.37007900
1.25492800	6.69291400	9.37007900
1.28553600	6.61417300	9.44881900
1.31614400	6.61417300	9.37007900
1.34675200	6.53543300	9.37007900
1.37736000	6.53543300	9.37007900
1.40796800	6.45669300	9.37007900
1.43857600	6.37795300	9.44881900
1.46918400	6.37795300	9.44881900
1.49979200	6.22047200	9.44881900
1.53040000	6.22047200	9.44881900
1.56100800	6.14173200	9.44881900
1.59161600	6.14173200	9.44881900
1.62222400	6.06299200	9.44881900
1.65283200	6.06299200	9.44881900
1.68344000	5.98425200	9.44881900
1.71404800	5.90551200	9.44881900
1.74465601	5.90551200	9.44881900
1.77526401	5.82677200	9.44881900
1.80587201	5.82677200	9.44881900
1.83648001	5.74803200	9.44881900
1.86708801	5.74803200	9.44881900
1.89769601	5.66929100	9.44881900
1.92830401	5.66929100	9.52755900
1.95891201	5.59055100	9.52755900
1.98952001	5.59055100	9.52755900
2.02012801	5.59055100	9.52755900
2.05073601	5.51181100	9.52755900
2.08134401	5.51181100	9.52755900
2.11195201	5.51181100	9.52755900
2.14256001	5.51181100	9.52755900
2.17316801	5.43307100	9.52755900
2.20377601	5.51181100	9.52755900
2.23438401	5.43307100	9.52755900
2.26499201	5.43307100	9.52755900
2.29560001	5.43307100	9.52755900
2.32620801	5.43307100	9.52755900
2.35681601	5.43307100	9.52755900
2.38742401	5.43307100	9.60629900
2.41803201	5.43307100	9.52755900
2.44864001	5.43307100	9.60629900
2.47924801	5.43307100	9.52755900
2.50985601	5.43307100	9.60629900
2.54046401	5.35433100	9.60629900
2.57107201	5.43307100	9.60629900
2.60168001	5.43307100	9.60629900
2.63228801	5.43307100	9.60629900
2.66289601	5.43307100	9.60629900
2.69350401	5.43307100	9.60629900
2.72411201	5.35433100	9.60629900
2.75472001	5.35433100	9.60629900
2.78532801	5.35433100	9.60629900
2.81593601	5.43307100	9.60629900
2.84654401	5.35433100	9.60629900
2.87715201	5.35433100	9.68504000
2.90776001	5.35433100	9.60629900
2.93836801	5.35433100	9.68504000
2.96897601	5.35433100	9.60629900
2.99958401	5.35433100	9.68504000
3.03019201	5.35433100	9.68504000
3.06080001	5.35433100	9.68504000
3.09140801	5.35433100	9.68504000
3.12201601	5.35433100	9.68504000
3.15262401	5.27559000	9.68504000
3.18323201	5.35433100	9.68504000
3.21384001	5.27559000	9.68504000
3.24444801	5.27559000	9.68504000
3.27505601	5.27559000	9.68504000
3.30566401	5.27559000	9.68504000
3.33627201	5.19685000	9.68504000
3.36688001	5.19685000	9.76378000
3.39748801	5.19685000	9.68504000
3.42809601	5.19685000	9.76378000
3.45870401	5.11811000	9.68504000
3.48931201	5.11811000	9.76378000
3.51992001	5.11811000	9.76378000
3.55052801	5.11811000	9.76378000
3.58113601	5.11811000	9.68504000
3.61174401	5.03937000	9.76378000
3.64235201	5.03937000	9.76378000
3.67296001	5.03937000	9.76378000
3.70356801	5.03937000	9.76378000
3.73417601	4.96063000	9.76378000
3.76478401	4.96063000	9.76378000
3.79539201	4.96063000	9.76378000
3.82600001	4.88189000	9.76378000
