Tid	Kanal A	Kanal B
(ms)	(V)	(V)

0.00000000	1.02362200	7.79527600
0.03060800	0.94488190	7.79527600
0.06121600	0.94488190	7.79527600
0.09182400	0.86614170	7.79527600
0.12243200	0.86614170	7.79527600
0.15304000	0.86614170	7.79527600
0.18364800	0.86614170	7.79527600
0.21425600	0.78740160	7.79527600
0.24486400	0.78740160	7.79527600
0.27547200	0.70866140	7.79527600
0.30608000	0.70866140	7.79527600
0.33668800	0.70866140	7.79527600
0.36729600	0.70866140	7.79527600
0.39790400	0.62992130	7.79527600
0.42851200	0.62992130	7.87401600
0.45912000	0.55118110	7.87401600
0.48972800	0.55118110	7.87401600
0.52033600	0.55118110	7.87401600
0.55094400	0.55118110	7.87401600
0.58155200	0.55118110	7.87401600
0.61216000	0.47244100	7.87401600
0.64276800	0.47244100	7.87401600
0.67337600	0.47244100	7.87401600
0.70398400	0.47244100	7.87401600
0.73459200	0.47244100	7.87401600
0.76520000	0.39370080	7.87401600
0.79580800	0.39370080	7.87401600
0.82641600	0.39370080	7.87401600
0.85702400	0.39370080	7.95275600
0.88763200	0.39370080	7.95275600
0.91824000	0.39370080	7.95275600
0.94884800	0.39370080	7.95275600
0.97945600	0.39370080	7.95275600
1.01006400	0.31496060	7.95275600
1.04067200	0.31496060	7.95275600
1.07128000	0.31496060	7.95275600
1.10188800	0.31496060	7.95275600
1.13249600	0.31496060	7.95275600
1.16310400	0.31496060	7.95275600
1.19371200	0.31496060	7.95275600
1.22432000	0.31496060	7.95275600
1.25492800	0.31496060	7.95275600
1.28553600	0.31496060	7.95275600
1.31614400	0.31496060	7.95275600
1.34675200	0.31496060	8.03149600
1.37736000	0.31496060	7.95275600
1.40796800	0.31496060	8.03149600
1.43857600	0.31496060	8.03149600
1.46918400	0.31496060	8.03149600
1.49979200	0.31496060	8.03149600
1.53040000	0.31496060	8.03149600
1.56100800	0.31496060	8.03149600
1.59161600	0.31496060	8.03149600
1.62222400	0.31496060	8.03149600
1.65283200	0.31496060	8.03149600
1.68344000	0.31496060	8.03149600
1.71404800	0.39370080	8.03149600
1.74465601	0.39370080	8.03149600
1.77526401	0.39370080	8.03149600
1.80587201	0.39370080	8.03149600
1.83648001	0.39370080	8.03149600
1.86708801	0.39370080	8.03149600
1.89769601	0.47244100	8.11023600
1.92830401	0.47244100	8.11023600
1.95891201	0.47244100	8.11023600
1.98952001	0.47244100	8.11023600
2.02012801	0.47244100	8.11023600
2.05073601	0.47244100	8.11023600
2.08134401	0.55118110	8.11023600
2.11195201	0.55118110	8.11023600
2.14256001	0.55118110	8.11023600
2.17316801	0.55118110	8.11023600
2.20377601	0.62992130	8.11023600
2.23438401	0.62992130	8.11023600
2.26499201	0.70866140	8.11023600
2.29560001	0.70866140	8.11023600
2.32620801	0.70866140	8.11023600
2.35681601	0.70866140	8.18897600
2.38742401	0.78740160	8.18897600
2.41803201	0.78740160	8.18897600
2.44864001	0.86614170	8.18897600
2.47924801	0.86614170	8.18897600
2.50985601	0.94488190	8.18897600
2.54046401	0.94488190	8.18897600
2.57107201	0.94488190	8.18897600
2.60168001	1.02362200	8.18897600
2.63228801	1.02362200	8.18897600
2.66289601	1.10236200	8.18897600
2.69350401	1.10236200	8.18897600
2.72411201	1.18110200	8.18897600
2.75472001	1.18110200	8.18897600
2.78532801	1.25984300	8.18897600
2.81593601	1.25984300	8.18897600
2.84654401	1.33858300	8.26771600
2.87715201	1.33858300	8.26771600
2.90776001	1.41732300	8.26771600
2.93836801	1.41732300	8.26771600
2.96897601	1.49606300	8.26771600
2.99958401	1.49606300	8.26771600
3.03019201	1.57480300	8.26771600
3.06080001	1.57480300	8.26771600
3.09140801	1.65354300	8.26771600
3.12201601	1.65354300	8.26771600
3.15262401	1.73228300	8.26771600
3.18323201	1.73228300	8.26771600
3.21384001	1.81102400	8.26771600
3.24444801	1.81102400	8.34645700
3.27505601	1.81102400	8.26771600
3.30566401	1.88976400	8.26771600
3.33627201	1.96850400	8.26771600
3.36688001	1.96850400	8.34645700
3.39748801	1.96850400	8.26771600
3.42809601	2.04724400	8.34645700
3.45870401	2.04724400	8.34645700
3.48931201	2.12598400	8.34645700
3.51992001	2.12598400	8.34645700
3.55052801	2.20472400	8.34645700
3.58113601	2.20472400	8.34645700
3.61174401	2.28346500	8.34645700
3.64235201	2.36220500	8.34645700
3.67296001	2.36220500	8.34645700
3.70356801	2.44094500	8.34645700
3.73417601	2.51968500	8.34645700
3.76478401	2.51968500	8.34645700
3.79539201	2.59842500	8.34645700
3.82600001	2.59842500	8.34645700
