Tid	Kanal A	Kanal B
(ms)	(V)	(V)

0.00000000	8.03149600	4.17322800
0.03060800	8.03149600	4.17322800
0.06121600	8.03149600	4.17322800
0.09182400	8.03149600	4.17322800
0.12243200	8.03149600	4.17322800
0.15304000	8.03149600	4.17322800
0.18364800	8.03149600	4.17322800
0.21425600	8.03149600	4.17322800
0.24486400	8.03149600	4.17322800
0.27547200	8.03149600	4.17322800
0.30608000	8.03149600	4.17322800
0.33668800	8.03149600	4.17322800
0.36729600	8.03149600	4.17322800
0.39790400	8.03149600	4.17322800
0.42851200	8.03149600	4.17322800
0.45912000	8.03149600	4.17322800
0.48972800	8.03149600	4.09448800
0.52033600	8.03149600	4.09448800
0.55094400	8.03149600	4.09448800
0.58155200	8.03149600	4.09448800
0.61216000	8.03149600	4.09448800
0.64276800	7.95275600	4.09448800
0.67337600	7.95275600	4.09448800
0.70398400	7.95275600	4.09448800
0.73459200	7.95275600	4.09448800
0.76520000	7.95275600	4.09448800
0.79580800	7.87401600	4.09448800
0.82641600	7.87401600	4.09448800
0.85702400	7.87401600	4.09448800
0.88763200	7.87401600	4.01574800
0.91824000	7.79527600	4.09448800
0.94884800	7.79527600	4.09448800
0.97945600	7.79527600	4.09448800
1.01006400	7.79527600	4.09448800
1.04067200	7.79527600	4.09448800
1.07128000	7.71653600	4.01574800
1.10188800	7.71653600	4.01574800
1.13249600	7.71653600	4.01574800
1.16310400	7.63779500	4.01574800
1.19371200	7.55905500	4.01574800
1.22432000	7.55905500	4.01574800
1.25492800	7.48031500	4.01574800
1.28553600	7.48031500	4.01574800
1.31614400	7.40157500	4.01574800
1.34675200	7.40157500	4.01574800
1.37736000	7.32283400	4.01574800
1.40796800	7.24409400	4.01574800
1.43857600	7.24409400	4.01574800
1.46918400	7.16535400	4.01574800
1.49979200	7.16535400	4.01574800
1.53040000	7.08661400	3.93700800
1.56100800	7.00787400	3.93700800
1.59161600	6.92913400	3.93700800
1.62222400	6.92913400	4.01574800
1.65283200	6.85039400	3.93700800
1.68344000	6.77165400	3.93700800
1.71404800	6.77165400	3.93700800
1.74465601	6.69291400	3.93700800
1.77526401	6.61417300	3.93700800
1.80587201	6.53543300	3.93700800
1.83648001	6.45669300	3.93700800
1.86708801	6.37795300	3.93700800
1.89769601	6.37795300	3.93700800
1.92830401	6.29921200	3.93700800
1.95891201	6.22047200	3.93700800
1.98952001	6.14173200	3.93700800
2.02012801	6.06299200	3.93700800
2.05073601	6.06299200	3.85826800
2.08134401	5.98425200	3.85826800
2.11195201	5.90551200	3.85826800
2.14256001	5.82677200	3.85826800
2.17316801	5.74803200	3.85826800
2.20377601	5.66929100	3.85826800
2.23438401	5.59055100	3.85826800
2.26499201	5.51181100	3.85826800
2.29560001	5.51181100	3.85826800
2.32620801	5.43307100	3.85826800
2.35681601	5.35433100	3.85826800
2.38742401	5.27559000	3.85826800
2.41803201	5.19685000	3.85826800
2.44864001	5.11811000	3.85826800
2.47924801	5.03937000	3.85826800
2.50985601	4.96063000	3.85826800
2.54046401	4.88189000	3.85826800
2.57107201	4.88189000	3.85826800
2.60168001	4.72441000	3.77952800
2.63228801	4.64566900	3.77952800
2.66289601	4.64566900	3.85826800
2.69350401	4.56692900	3.77952800
2.72411201	4.48818900	3.77952800
2.75472001	4.40944900	3.77952800
2.78532801	4.33070900	3.77952800
2.81593601	4.25196800	3.77952800
2.84654401	4.17322800	3.77952800
2.87715201	4.01574800	3.77952800
2.90776001	3.93700800	3.77952800
2.93836801	3.85826800	3.77952800
2.96897601	3.77952800	3.77952800
2.99958401	3.70078700	3.77952800
3.03019201	3.62204700	3.77952800
3.06080001	3.54330700	3.77952800
3.09140801	3.46456700	3.70078700
3.12201601	3.38582700	3.77952800
3.15262401	3.30708700	3.77952800
3.18323201	3.22834600	3.70078700
3.21384001	3.14960600	3.70078700
3.24444801	2.99212600	3.70078700
3.27505601	2.91338600	3.70078700
3.30566401	2.83464600	3.70078700
3.33627201	2.75590500	3.70078700
3.36688001	2.67716500	3.70078700
3.39748801	2.59842500	3.70078700
3.42809601	2.51968500	3.70078700
3.45870401	2.44094500	3.70078700
3.48931201	2.36220500	3.70078700
3.51992001	2.28346500	3.62204700
3.55052801	2.20472400	3.70078700
3.58113601	2.12598400	3.70078700
3.61174401	2.04724400	3.70078700
3.64235201	1.96850400	3.62204700
3.67296001	1.88976400	3.62204700
3.70356801	1.81102400	3.62204700
3.73417601	1.73228300	3.70078700
3.76478401	1.65354300	3.62204700
3.79539201	1.57480300	3.62204700
3.82600001	1.57480300	3.62204700
