Tid	Kanal A	Kanal B
(ms)	(V)	(V)

0.00000000	4.01574800	4.64566900
0.03060800	3.93700800	4.64566900
0.06121600	3.93700800	4.64566900
0.09182400	3.93700800	4.64566900
0.12243200	3.85826800	4.64566900
0.15304000	3.85826800	4.64566900
0.18364800	3.85826800	4.64566900
0.21425600	3.77952800	4.64566900
0.24486400	3.77952800	4.64566900
0.27547200	3.77952800	4.64566900
0.30608000	3.77952800	4.64566900
0.33668800	3.70078700	4.64566900
0.36729600	3.70078700	4.64566900
0.39790400	3.70078700	4.64566900
0.42851200	3.62204700	4.72441000
0.45912000	3.62204700	4.64566900
0.48972800	3.62204700	4.72441000
0.52033600	3.62204700	4.72441000
0.55094400	3.62204700	4.72441000
0.58155200	3.54330700	4.72441000
0.61216000	3.54330700	4.72441000
0.64276800	3.54330700	4.72441000
0.67337600	3.46456700	4.72441000
0.70398400	3.46456700	4.72441000
0.73459200	3.46456700	4.72441000
0.76520000	3.46456700	4.72441000
0.79580800	3.38582700	4.72441000
0.82641600	3.38582700	4.72441000
0.85702400	3.38582700	4.72441000
0.88763200	3.38582700	4.72441000
0.91824000	3.38582700	4.72441000
0.94884800	3.30708700	4.80315000
0.97945600	3.30708700	4.80315000
1.01006400	3.30708700	4.72441000
1.04067200	3.30708700	4.80315000
1.07128000	3.22834600	4.80315000
1.10188800	3.22834600	4.80315000
1.13249600	3.22834600	4.80315000
1.16310400	3.22834600	4.80315000
1.19371200	3.14960600	4.80315000
1.22432000	3.14960600	4.80315000
1.25492800	3.14960600	4.80315000
1.28553600	3.14960600	4.80315000
1.31614400	3.14960600	4.80315000
1.34675200	3.07086600	4.80315000
1.37736000	3.07086600	4.80315000
1.40796800	3.07086600	4.88189000
1.43857600	3.07086600	4.88189000
1.46918400	3.07086600	4.88189000
1.49979200	3.07086600	4.88189000
1.53040000	2.99212600	4.88189000
1.56100800	2.99212600	4.88189000
1.59161600	2.99212600	4.88189000
1.62222400	2.99212600	4.88189000
1.65283200	2.99212600	4.88189000
1.68344000	2.91338600	4.88189000
1.71404800	2.91338600	4.88189000
1.74465601	2.91338600	4.88189000
1.77526401	2.91338600	4.88189000
1.80587201	2.91338600	4.88189000
1.83648001	2.91338600	4.88189000
1.86708801	2.83464600	4.88189000
1.89769601	2.91338600	4.96063000
1.92830401	2.83464600	4.96063000
1.95891201	2.83464600	4.96063000
1.98952001	2.83464600	4.96063000
2.02012801	2.83464600	4.96063000
2.05073601	2.83464600	4.96063000
2.08134401	2.83464600	4.96063000
2.11195201	2.75590500	4.96063000
2.14256001	2.75590500	4.96063000
2.17316801	2.75590500	4.96063000
2.20377601	2.75590500	4.96063000
2.23438401	2.75590500	4.96063000
2.26499201	2.75590500	4.96063000
2.29560001	2.75590500	4.96063000
2.32620801	2.75590500	5.03937000
2.35681601	2.75590500	4.96063000
2.38742401	2.75590500	5.03937000
2.41803201	2.75590500	4.96063000
2.44864001	2.75590500	5.03937000
2.47924801	2.67716500	5.03937000
2.50985601	2.75590500	5.03937000
2.54046401	2.67716500	5.03937000
2.57107201	2.67716500	5.03937000
2.60168001	2.67716500	5.03937000
2.63228801	2.67716500	5.03937000
2.66289601	2.67716500	5.03937000
2.69350401	2.67716500	5.03937000
2.72411201	2.67716500	5.03937000
2.75472001	2.67716500	5.03937000
2.78532801	2.67716500	5.03937000
2.81593601	2.67716500	5.03937000
2.84654401	2.67716500	5.03937000
2.87715201	2.67716500	5.11811000
2.90776001	2.67716500	5.11811000
2.93836801	2.67716500	5.11811000
2.96897601	2.67716500	5.11811000
2.99958401	2.67716500	5.11811000
3.03019201	2.67716500	5.11811000
3.06080001	2.67716500	5.11811000
3.09140801	2.67716500	5.11811000
3.12201601	2.67716500	5.11811000
3.15262401	2.67716500	5.11811000
3.18323201	2.67716500	5.19685000
3.21384001	2.67716500	5.11811000
3.24444801	2.67716500	5.11811000
3.27505601	2.67716500	5.11811000
3.30566401	2.67716500	5.11811000
3.33627201	2.67716500	5.11811000
3.36688001	2.67716500	5.19685000
3.39748801	2.67716500	5.19685000
3.42809601	2.67716500	5.19685000
3.45870401	2.67716500	5.19685000
3.48931201	2.67716500	5.19685000
3.51992001	2.75590500	5.19685000
3.55052801	2.67716500	5.19685000
3.58113601	2.75590500	5.19685000
3.61174401	2.75590500	5.19685000
3.64235201	2.75590500	5.19685000
3.67296001	2.75590500	5.19685000
3.70356801	2.75590500	5.19685000
3.73417601	2.75590500	5.19685000
3.76478401	2.75590500	5.19685000
3.79539201	2.75590500	5.27559000
3.82600001	2.75590500	5.27559000
