Tid	Kanal A	Kanal B
(ms)	(V)	(V)

0.00000000	2.59842500	2.12598400
0.03060800	2.59842500	2.12598400
0.06121600	2.67716500	2.12598400
0.09182400	2.67716500	2.12598400
0.12243200	2.75590500	2.12598400
0.15304000	2.83464600	2.12598400
0.18364800	2.83464600	2.12598400
0.21425600	2.83464600	2.12598400
0.24486400	2.91338600	2.12598400
0.27547200	2.99212600	2.04724400
0.30608000	2.99212600	2.04724400
0.33668800	3.07086600	2.12598400
0.36729600	3.14960600	2.04724400
0.39790400	3.14960600	2.12598400
0.42851200	3.22834600	2.04724400
0.45912000	3.22834600	2.04724400
0.48972800	3.30708700	2.04724400
0.52033600	3.30708700	2.04724400
0.55094400	3.38582700	2.04724400
0.58155200	3.46456700	2.04724400
0.61216000	3.46456700	2.04724400
0.64276800	3.54330700	2.04724400
0.67337600	3.54330700	2.04724400
0.70398400	3.62204700	2.04724400
0.73459200	3.70078700	2.04724400
0.76520000	3.70078700	2.04724400
0.79580800	3.77952800	2.04724400
0.82641600	3.77952800	2.04724400
0.85702400	3.85826800	1.96850400
0.88763200	3.93700800	1.96850400
0.91824000	4.01574800	1.96850400
0.94884800	4.01574800	1.96850400
0.97945600	4.09448800	1.96850400
1.01006400	4.17322800	1.96850400
1.04067200	4.25196800	1.96850400
1.07128000	4.25196800	1.96850400
1.10188800	4.33070900	1.96850400
1.13249600	4.40944900	1.96850400
1.16310400	4.48818900	1.96850400
1.19371200	4.48818900	1.96850400
1.22432000	4.64566900	1.96850400
1.25492800	4.64566900	1.96850400
1.28553600	4.72441000	1.96850400
1.31614400	4.80315000	1.96850400
1.34675200	4.88189000	1.96850400
1.37736000	4.88189000	1.96850400
1.40796800	4.96063000	1.96850400
1.43857600	5.03937000	1.88976400
1.46918400	5.11811000	1.88976400
1.49979200	5.11811000	1.88976400
1.53040000	5.19685000	1.88976400
1.56100800	5.27559000	1.88976400
1.59161600	5.35433100	1.88976400
1.62222400	5.35433100	1.88976400
1.65283200	5.43307100	1.88976400
1.68344000	5.51181100	1.88976400
1.71404800	5.51181100	1.88976400
1.74465601	5.59055100	1.88976400
1.77526401	5.66929100	1.88976400
1.80587201	5.66929100	1.88976400
1.83648001	5.74803200	1.81102400
1.86708801	5.82677200	1.88976400
1.89769601	5.82677200	1.81102400
1.92830401	5.90551200	1.81102400
1.95891201	5.90551200	1.88976400
1.98952001	5.98425200	1.81102400
2.02012801	5.98425200	1.81102400
2.05073601	6.06299200	1.81102400
2.08134401	6.06299200	1.81102400
2.11195201	6.14173200	1.81102400
2.14256001	6.14173200	1.81102400
2.17316801	6.14173200	1.81102400
2.20377601	6.22047200	1.81102400
2.23438401	6.22047200	1.81102400
2.26499201	6.29921200	1.81102400
2.29560001	6.29921200	1.81102400
2.32620801	6.29921200	1.73228300
2.35681601	6.37795300	1.81102400
2.38742401	6.37795300	1.81102400
2.41803201	6.37795300	1.81102400
2.44864001	6.45669300	1.81102400
2.47924801	6.45669300	1.73228300
2.50985601	6.45669300	1.73228300
2.54046401	6.45669300	1.73228300
2.57107201	6.53543300	1.73228300
2.60168001	6.53543300	1.73228300
2.63228801	6.53543300	1.73228300
2.66289601	6.53543300	1.73228300
2.69350401	6.61417300	1.73228300
2.72411201	6.61417300	1.73228300
2.75472001	6.61417300	1.73228300
2.78532801	6.61417300	1.73228300
2.81593601	6.61417300	1.73228300
2.84654401	6.61417300	1.73228300
2.87715201	6.61417300	1.73228300
2.90776001	6.61417300	1.73228300
2.93836801	6.69291400	1.65354300
2.96897601	6.61417300	1.65354300
2.99958401	6.69291400	1.65354300
3.03019201	6.61417300	1.73228300
3.06080001	6.69291400	1.65354300
3.09140801	6.69291400	1.65354300
3.12201601	6.69291400	1.65354300
3.15262401	6.69291400	1.65354300
3.18323201	6.61417300	1.65354300
3.21384001	6.61417300	1.65354300
3.24444801	6.61417300	1.65354300
3.27505601	6.61417300	1.65354300
3.30566401	6.61417300	1.65354300
3.33627201	6.61417300	1.65354300
3.36688001	6.61417300	1.65354300
3.39748801	6.53543300	1.65354300
3.42809601	6.53543300	1.57480300
3.45870401	6.53543300	1.65354300
3.48931201	6.53543300	1.57480300
3.51992001	6.45669300	1.57480300
3.55052801	6.45669300	1.57480300
3.58113601	6.37795300	1.57480300
3.61174401	6.37795300	1.65354300
3.64235201	6.37795300	1.57480300
3.67296001	6.29921200	1.57480300
3.70356801	6.29921200	1.57480300
3.73417601	6.22047200	1.57480300
3.76478401	6.22047200	1.57480300
3.79539201	6.14173200	1.57480300
3.82600001	6.14173200	1.57480300
