Tid	Kanal A
(s)	(V)

0.00000000	6.14173200
0.00003061	6.22047200
0.00006122	6.14173200
0.00009182	6.22047200
0.00012243	6.14173200
0.00015304	6.22047200
0.00018365	6.22047200
0.00021426	6.22047200
0.00024486	6.22047200
0.00027547	6.22047200
0.00030608	6.22047200
0.00033669	6.22047200
0.00036730	6.22047200
0.00039790	6.22047200
0.00042851	6.22047200
0.00045912	6.22047200
0.00048973	6.22047200
0.00052034	6.29921200
0.00055094	6.29921200
0.00058155	6.29921200
0.00061216	6.22047200
0.00064277	6.29921200
0.00067338	6.29921200
0.00070398	6.29921200
0.00073459	6.29921200
0.00076520	6.29921200
0.00079581	6.29921200
0.00082642	6.29921200
0.00085702	6.29921200
0.00088763	6.29921200
0.00091824	6.29921200
0.00094885	6.29921200
0.00097946	6.29921200
0.00101006	6.29921200
0.00104067	6.29921200
0.00107128	6.29921200
0.00110189	6.29921200
0.00113250	6.29921200
0.00116310	6.29921200
0.00119371	6.29921200
0.00122432	6.29921200
0.00125493	6.29921200
0.00128554	6.29921200
0.00131614	6.37795300
0.00134675	6.29921200
0.00137736	6.29921200
0.00140797	6.29921200
0.00143858	6.29921200
0.00146918	6.29921200
0.00149979	6.29921200
0.00153040	6.29921200
0.00156101	6.37795300
0.00159162	6.37795300
0.00162222	6.37795300
0.00165283	6.29921200
0.00168344	6.37795300
0.00171405	6.37795300
0.00174466	6.37795300
0.00177526	6.29921200
0.00180587	6.37795300
0.00183648	6.37795300
0.00186709	6.29921200
0.00189770	6.29921200
0.00192830	6.37795300
0.00195891	6.29921200
0.00198952	6.37795300
0.00202013	6.37795300
0.00205074	6.37795300
0.00208134	6.37795300
0.00211195	6.37795300
0.00214256	6.37795300
0.00217317	6.37795300
0.00220378	6.37795300
0.00223438	6.37795300
0.00226499	6.37795300
0.00229560	6.37795300
0.00232621	6.37795300
0.00235682	6.37795300
0.00238742	6.37795300
0.00241803	6.37795300
0.00244864	6.37795300
0.00247925	6.37795300
0.00250986	6.37795300
0.00254046	6.37795300
0.00257107	6.37795300
0.00260168	6.37795300
0.00263229	6.37795300
0.00266290	6.45669300
0.00269350	6.37795300
0.00272411	6.45669300
0.00275472	6.37795300
0.00278533	6.37795300
0.00281594	6.37795300
0.00284654	6.45669300
0.00287715	6.37795300
0.00290776	6.45669300
0.00293837	6.45669300
0.00296898	6.45669300
0.00299958	6.45669300
0.00303019	6.45669300
0.00306080	6.45669300
0.00309141	6.45669300
0.00312202	6.45669300
0.00315262	6.45669300
0.00318323	6.45669300
0.00321384	6.45669300
0.00324445	6.45669300
0.00327506	6.53543300
0.00330566	6.45669300
0.00333627	6.45669300
0.00336688	6.45669300
0.00339749	6.45669300
0.00342810	6.45669300
0.00345870	6.53543300
0.00348931	6.53543300
0.00351992	6.53543300
0.00355053	6.53543300
0.00358114	6.53543300
0.00361174	6.53543300
0.00364235	6.53543300
0.00367296	6.53543300
0.00370357	6.53543300
0.00373418	6.53543300
0.00376478	6.61417300
0.00379539	6.53543300
0.00382600	6.53543300
0.00385661	6.61417300
0.00388722	6.61417300
0.00391782	6.61417300
0.00394843	6.61417300
0.00397904	6.61417300
0.00400965	6.61417300
0.00404026	6.61417300
0.00407086	6.61417300
0.00410147	6.61417300
0.00413208	6.61417300
0.00416269	6.61417300
0.00419330	6.61417300
0.00422390	6.61417300
0.00425451	6.69291400
0.00428512	6.61417300
0.00431573	6.69291400
0.00434634	6.61417300
0.00437694	6.69291400
0.00440755	6.69291400
0.00443816	6.69291400
0.00446877	6.69291400
0.00449938	6.69291400
0.00452998	6.69291400
0.00456059	6.69291400
0.00459120	6.69291400
0.00462181	6.69291400
0.00465242	6.69291400
0.00468302	6.69291400
0.00471363	6.69291400
0.00474424	6.77165400
0.00477485	6.69291400
0.00480546	6.77165400
0.00483606	6.69291400
0.00486667	6.77165400
0.00489728	6.69291400
0.00492789	6.77165400
0.00495850	6.69291400
0.00498910	6.77165400
0.00501971	6.77165400
0.00505032	6.77165400
0.00508093	6.69291400
0.00511154	6.77165400
0.00514214	6.77165400
0.00517275	6.77165400
0.00520336	6.77165400
0.00523397	6.77165400
0.00526458	6.77165400
0.00529518	6.77165400
0.00532579	6.77165400
0.00535640	6.77165400
