Frekvens	Kanal A	Kanal B
(ms)	(V)	(V)

0.00000000	3.93700800	8.74015700
0.01224000	3.93700800	8.74015700
0.02448000	3.93700800	8.74015700
0.03672000	3.93700800	8.74015700
0.04896000	3.93700800	8.74015700
0.06120000	3.93700800	8.74015700
0.07344000	3.93700800	8.74015700
0.08568000	3.93700800	8.66141700
0.09792000	3.93700800	8.66141700
0.11016000	3.93700800	8.66141700
0.12240000	3.93700800	8.74015700
0.13464000	3.93700800	8.66141700
0.14688000	3.93700800	8.66141700
0.15912000	3.93700800	8.66141700
0.17136000	3.93700800	8.66141700
0.18360000	3.93700800	8.66141700
0.19584000	3.93700800	8.66141700
0.20807999	3.93700800	8.66141700
0.22031999	3.93700800	8.66141700
0.23255999	3.93700800	8.66141700
0.24479999	3.93700800	8.66141700
0.25703999	3.93700800	8.66141700
0.26927999	3.93700800	8.66141700
0.28151999	3.93700800	8.66141700
0.29375999	3.93700800	8.66141700
0.30599999	3.93700800	8.66141700
0.31823999	3.93700800	8.66141700
0.33047999	3.93700800	8.66141700
0.34271999	3.93700800	8.66141700
0.35495999	3.93700800	8.66141700
0.36719999	3.93700800	8.66141700
0.37943999	3.93700800	8.66141700
0.39167999	3.93700800	8.66141700
0.40391999	3.93700800	8.66141700
0.41615999	4.01574800	8.66141700
0.42839999	3.93700800	8.66141700
0.44063999	4.01574800	8.66141700
0.45287999	3.93700800	8.66141700
0.46511999	3.93700800	8.66141700
0.47735999	3.93700800	8.66141700
0.48959999	3.93700800	8.66141700
0.50183999	4.01574800	8.66141700
0.51407999	3.93700800	8.66141700
0.52631999	3.93700800	8.66141700
0.53855999	3.93700800	8.66141700
0.55079999	3.93700800	8.66141700
0.56303999	3.93700800	8.66141700
0.57527999	4.01574800	8.58267700
0.58751999	3.93700800	8.66141700
0.59975999	3.93700800	8.58267700
0.61199999	4.01574800	8.66141700
0.62423998	3.93700800	8.58267700
0.63647998	3.93700800	8.58267700
0.64871998	3.93700800	8.58267700
0.66095998	4.01574800	8.58267700
0.67319998	3.93700800	8.58267700
0.68543998	4.01574800	8.66141700
0.69767998	3.93700800	8.58267700
0.70991998	3.93700800	8.58267700
0.72215998	3.93700800	8.58267700
0.73439998	3.93700800	8.66141700
0.74663998	3.93700800	8.58267700
0.75887998	4.01574800	8.58267700
0.77111998	4.01574800	8.58267700
0.78335998	3.93700800	8.58267700
0.79559998	4.01574800	8.58267700
0.80783998	3.93700800	8.58267700
0.82007998	3.93700800	8.58267700
0.83231998	3.93700800	8.58267700
0.84455998	4.01574800	8.58267700
0.85679998	4.01574800	8.58267700
0.86903998	3.93700800	8.58267700
0.88127998	3.93700800	8.58267700
0.89351998	3.93700800	8.58267700
0.90575998	3.93700800	8.58267700
0.91799998	3.93700800	8.58267700
0.93023998	4.01574800	8.58267700
0.94247998	4.01574800	8.58267700
0.95471998	3.93700800	8.58267700
0.96695998	3.93700800	8.58267700
0.97919998	4.01574800	8.58267700
0.99143998	3.93700800	8.58267700
1.00367998	3.93700800	8.58267700
1.01591998	3.93700800	8.58267700
1.02815998	4.01574800	8.58267700
1.04039997	3.93700800	8.58267700
1.05263997	3.93700800	8.58267700
1.06487997	3.93700800	8.50393700
1.07711997	4.01574800	8.58267700
1.08935997	3.93700800	8.50393700
1.10159997	3.93700800	8.58267700
1.11383997	3.93700800	8.58267700
1.12607997	3.93700800	8.58267700
1.13831997	3.93700800	8.50393700
1.15055997	3.93700800	8.58267700
1.16279997	3.93700800	8.58267700
1.17503997	4.01574800	8.58267700
1.18727997	3.93700800	8.50393700
1.19951997	4.01574800	8.50393700
1.21175997	3.93700800	8.50393700
1.22399997	3.93700800	8.50393700
1.23623997	4.01574800	8.50393700
1.24847997	3.93700800	8.50393700
1.26071997	3.93700800	8.50393700
1.27295997	3.93700800	8.50393700
1.28519997	3.93700800	8.50393700
1.29743997	3.93700800	8.50393700
1.30967997	3.93700800	8.50393700
1.32191997	3.93700800	8.50393700
1.33415997	3.93700800	8.50393700
1.34639997	3.93700800	8.50393700
1.35863997	3.93700800	8.50393700
1.37087997	3.93700800	8.50393700
1.38311997	3.93700800	8.50393700
1.39535997	3.93700800	8.50393700
1.40759997	3.93700800	8.50393700
1.41983997	3.93700800	8.50393700
1.43207997	3.93700800	8.50393700
1.44431997	3.93700800	8.50393700
1.45655996	3.93700800	8.50393700
1.46879996	3.93700800	8.50393700
1.48103996	3.93700800	8.50393700
1.49327996	3.93700800	8.50393700
1.50551996	3.93700800	8.50393700
1.51775996	3.93700800	8.50393700
1.52999996	3.93700800	8.50393700
