Tid	Kanal A	Kanal B
(s)	(V)	(V)

0.00000000	1.25984300	3.85826800
0.00006120	1.33858300	3.77952800
0.00012240	1.41732300	3.77952800
0.00018360	1.49606300	3.77952800
0.00024480	1.57480300	3.77952800
0.00030600	1.65354300	3.77952800
0.00036720	1.73228300	3.77952800
0.00042840	1.81102400	3.77952800
0.00048960	1.88976400	3.70078700
0.00055080	1.96850400	3.70078700
0.00061200	2.04724400	3.70078700
0.00067320	2.12598400	3.70078700
0.00073440	2.28346500	3.70078700
0.00079560	2.36220500	3.70078700
0.00085680	2.44094500	3.70078700
0.00091800	2.51968500	3.70078700
0.00097920	2.67716500	3.70078700
0.00104040	2.75590500	3.62204700
0.00110160	2.83464600	3.70078700
0.00116280	2.99212600	3.62204700
0.00122400	3.07086600	3.62204700
0.00128520	3.22834600	3.62204700
0.00134640	3.30708700	3.62204700
0.00140760	3.38582700	3.62204700
0.00146880	3.46456700	3.62204700
0.00153000	3.62204700	3.62204700
0.00159120	3.70078700	3.62204700
0.00165240	3.77952800	3.54330700
0.00171360	3.93700800	3.54330700
0.00177480	4.01574800	3.54330700
0.00183600	4.09448800	3.54330700
0.00189720	4.25196800	3.54330700
0.00195840	4.33070900	3.54330700
0.00201960	4.48818900	3.54330700
0.00208080	4.56692900	3.54330700
0.00214200	4.64566900	3.54330700
0.00220320	4.80315000	3.46456700
0.00226440	4.88189000	3.46456700
0.00232560	4.96063000	3.46456700
0.00238680	5.11811000	3.46456700
0.00244800	5.19685000	3.46456700
0.00250920	5.27559000	3.46456700
0.00257040	5.35433100	3.46456700
0.00263160	5.51181100	3.46456700
0.00269280	5.59055100	3.46456700
0.00275400	5.66929100	3.46456700
0.00281520	5.74803200	3.38582700
0.00287640	5.90551200	3.38582700
0.00293760	5.98425200	3.38582700
0.00299880	6.06299200	3.38582700
0.00306000	6.14173200	3.38582700
0.00312120	6.22047200	3.38582700
0.00318240	6.29921200	3.38582700
0.00324360	6.37795300	3.38582700
0.00330480	6.45669300	3.38582700
0.00336600	6.53543300	3.30708700
0.00342720	6.61417300	3.30708700
0.00348840	6.69291400	3.30708700
0.00354960	6.77165400	3.30708700
0.00361080	6.85039400	3.30708700
0.00367200	6.92913400	3.30708700
0.00373320	7.00787400	3.30708700
0.00379440	7.00787400	3.30708700
0.00385560	7.08661400	3.30708700
0.00391680	7.16535400	3.30708700
0.00397800	7.16535400	3.22834600
0.00403920	7.24409400	3.30708700
0.00410040	7.32283400	3.22834600
0.00416160	7.32283400	3.22834600
0.00422280	7.40157500	3.22834600
0.00428400	7.48031500	3.22834600
0.00434520	7.48031500	3.22834600
0.00440640	7.48031500	3.22834600
0.00446760	7.55905500	3.22834600
0.00452880	7.55905500	3.14960600
0.00459000	7.63779500	3.14960600
0.00465120	7.63779500	3.14960600
0.00471240	7.63779500	3.14960600
0.00477360	7.71653600	3.14960600
0.00483480	7.71653600	3.14960600
0.00489600	7.71653600	3.14960600
0.00495720	7.71653600	3.14960600
0.00501840	7.79527600	3.14960600
0.00507960	7.79527600	3.14960600
0.00514080	7.71653600	3.07086600
0.00520200	7.79527600	3.07086600
