Tid	Kanal A	Kanal B
(s)	(V)	(V)

0.00000000	4.09448800	5.51181100
0.00006120	4.17322800	5.51181100
0.00012240	4.25196800	5.51181100
0.00018360	4.40944900	5.51181100
0.00024480	4.48818900	5.51181100
0.00030600	4.56692900	5.51181100
0.00036720	4.72441000	5.59055100
0.00042840	4.80315000	5.59055100
0.00048960	4.96063000	5.59055100
0.00055080	5.03937000	5.59055100
0.00061200	5.11811000	5.59055100
0.00067320	5.27559000	5.59055100
0.00073440	5.35433100	5.59055100
0.00079560	5.43307100	5.59055100
0.00085680	5.59055100	5.59055100
0.00091800	5.66929100	5.59055100
0.00097920	5.74803200	5.59055100
0.00104040	5.82677200	5.66929100
0.00110160	5.98425200	5.66929100
0.00116280	6.06299200	5.66929100
0.00122400	6.06299200	5.66929100
0.00128520	6.22047200	5.66929100
0.00134640	6.29921200	5.66929100
0.00140760	6.37795300	5.66929100
0.00146880	6.45669300	5.74803200
0.00153000	6.53543300	5.74803200
0.00159120	6.61417300	5.74803200
0.00165240	6.69291400	5.74803200
0.00171360	6.77165400	5.74803200
0.00177480	6.85039400	5.74803200
0.00183600	6.85039400	5.74803200
0.00189720	6.92913400	5.74803200
0.00195840	7.00787400	5.74803200
0.00201960	7.08661400	5.82677200
0.00208080	7.08661400	5.82677200
0.00214200	7.16535400	5.82677200
0.00220320	7.24409400	5.82677200
0.00226440	7.32283400	5.82677200
0.00232560	7.32283400	5.82677200
0.00238680	7.40157500	5.82677200
0.00244800	7.40157500	5.82677200
0.00250920	7.48031500	5.90551200
0.00257040	7.55905500	5.82677200
0.00263160	7.55905500	5.90551200
0.00269280	7.63779500	5.90551200
0.00275400	7.63779500	5.90551200
0.00281520	7.63779500	5.90551200
0.00287640	7.63779500	5.90551200
0.00293760	7.71653600	5.90551200
0.00299880	7.71653600	5.90551200
0.00306000	7.79527600	5.90551200
0.00312120	7.79527600	5.98425200
0.00318240	7.79527600	5.98425200
0.00324360	7.79527600	5.98425200
0.00330480	7.79527600	5.98425200
0.00336600	7.87401600	5.98425200
0.00342720	7.79527600	5.98425200
0.00348840	7.79527600	5.98425200
0.00354960	7.87401600	5.98425200
0.00361080	7.87401600	6.06299200
0.00367200	7.87401600	6.06299200
0.00373320	7.79527600	6.06299200
0.00379440	7.87401600	6.06299200
0.00385560	7.79527600	6.06299200
0.00391680	7.79527600	6.06299200
0.00397800	7.79527600	6.06299200
0.00403920	7.79527600	6.06299200
0.00410040	7.71653600	6.14173200
0.00416160	7.71653600	6.14173200
0.00422280	7.71653600	6.14173200
0.00428400	7.63779500	6.14173200
0.00434520	7.63779500	6.14173200
0.00440640	7.55905500	6.14173200
0.00446760	7.55905500	6.14173200
0.00452880	7.48031500	6.14173200
0.00459000	7.48031500	6.22047200
0.00465120	7.40157500	6.14173200
0.00471240	7.40157500	6.22047200
0.00477360	7.32283400	6.14173200
0.00483480	7.24409400	6.22047200
0.00489600	7.24409400	6.22047200
0.00495720	7.16535400	6.22047200
0.00501840	7.08661400	6.22047200
0.00507960	7.00787400	6.22047200
0.00514080	6.92913400	6.22047200
0.00520200	6.85039400	6.22047200
