Tid	Kanal A	Kanal B
(ms)	(V)	(V)

0.00000000	5.11811000	3.14960600
0.01224000	5.03937000	3.14960600
0.02448000	5.03937000	3.14960600
0.03672000	4.96063000	3.14960600
0.04896000	4.88189000	3.14960600
0.06120000	4.80315000	3.14960600
0.07344000	4.72441000	3.14960600
0.08568000	4.64566900	3.14960600
0.09792000	4.56692900	3.14960600
0.11016000	4.56692900	3.14960600
0.12240000	4.48818900	3.14960600
0.13464000	4.40944900	3.14960600
0.14688000	4.33070900	3.14960600
0.15912000	4.25196800	3.14960600
0.17136000	4.17322800	3.14960600
0.18360000	4.09448800	3.14960600
0.19584000	4.09448800	3.14960600
0.20807999	4.01574800	2.99212600
0.22031999	3.93700800	2.99212600
0.23255999	3.85826800	2.99212600
0.24479999	3.77952800	2.99212600
0.25703999	3.70078700	2.99212600
0.26927999	3.62204700	2.99212600
0.28151999	3.62204700	2.99212600
0.29375999	3.54330700	2.99212600
0.30599999	3.46456700	2.99212600
0.31823999	3.38582700	2.99212600
0.33047999	3.30708700	2.99212600
0.34271999	3.30708700	2.99212600
0.35495999	3.14960600	2.99212600
0.36719999	3.14960600	2.99212600
0.37943999	3.07086600	2.99212600
0.39167999	2.99212600	2.99212600
0.40391999	2.91338600	2.99212600
0.41615999	2.91338600	2.99212600
0.42839999	2.83464600	2.83464600
0.44063999	2.75590500	2.99212600
0.45287999	2.67716500	2.83464600
0.46511999	2.59842500	2.83464600
0.47735999	2.59842500	2.83464600
0.48959999	2.51968500	2.83464600
0.50183999	2.51968500	2.83464600
0.51407999	2.44094500	2.83464600
0.52631999	2.36220500	2.83464600
0.53855999	2.36220500	2.83464600
0.55079999	2.28346500	2.83464600
0.56303999	2.20472400	2.83464600
0.57527999	2.20472400	2.83464600
0.58751999	2.12598400	2.83464600
0.59975999	2.12598400	2.83464600
0.61199999	2.04724400	2.83464600
0.62423998	2.04724400	2.83464600
0.63647998	1.96850400	2.83464600
0.64871998	1.96850400	2.83464600
0.66095998	1.96850400	2.83464600
0.67319998	1.88976400	2.83464600
0.68543998	1.81102400	2.67716500
0.69767998	1.81102400	2.67716500
0.70991998	1.81102400	2.67716500
0.72215998	1.73228300	2.67716500
0.73439998	1.73228300	2.67716500
0.74663998	1.73228300	2.67716500
0.75887998	1.73228300	2.67716500
0.77111998	1.65354300	2.67716500
0.78335998	1.65354300	2.67716500
0.79559998	1.65354300	2.67716500
0.80783998	1.65354300	2.67716500
0.82007998	1.57480300	2.67716500
0.83231998	1.57480300	2.67716500
0.84455998	1.57480300	2.67716500
0.85679998	1.57480300	2.67716500
0.86903998	1.57480300	2.67716500
0.88127998	1.57480300	2.67716500
0.89351998	1.57480300	2.67716500
0.90575998	1.57480300	2.67716500
0.91799998	1.57480300	2.51968500
0.93023998	1.57480300	2.67716500
0.94247998	1.57480300	2.51968500
0.95471998	1.57480300	2.67716500
0.96695998	1.57480300	2.51968500
0.97919998	1.57480300	2.51968500
0.99143998	1.57480300	2.51968500
1.00367998	1.57480300	2.51968500
1.01591998	1.65354300	2.51968500
1.02815998	1.65354300	2.51968500
1.04039997	1.65354300	2.51968500
1.05263997	1.65354300	2.51968500
1.06487997	1.73228300	2.51968500
1.07711997	1.73228300	2.51968500
1.08935997	1.73228300	2.51968500
1.10159997	1.73228300	2.51968500
1.11383997	1.73228300	2.51968500
1.12607997	1.81102400	2.51968500
1.13831997	1.81102400	2.51968500
1.15055997	1.88976400	2.51968500
1.16279997	1.88976400	2.51968500
1.17503997	1.96850400	2.51968500
1.18727997	1.96850400	2.36220500
1.19951997	1.96850400	2.36220500
1.21175997	2.04724400	2.36220500
1.22399997	2.04724400	2.36220500
1.23623997	2.12598400	2.36220500
1.24847997	2.12598400	2.36220500
1.26071997	2.20472400	2.36220500
1.27295997	2.20472400	2.36220500
1.28519997	2.28346500	2.36220500
1.29743997	2.28346500	2.36220500
1.30967997	2.36220500	2.36220500
1.32191997	2.36220500	2.36220500
1.33415997	2.44094500	2.36220500
1.34639997	2.44094500	2.36220500
1.35863997	2.51968500	2.36220500
1.37087997	2.59842500	2.36220500
1.38311997	2.59842500	2.36220500
1.39535997	2.67716500	2.36220500
1.40759997	2.75590500	2.36220500
1.41983997	2.75590500	2.36220500
1.43207997	2.83464600	2.20472400
1.44431997	2.91338600	2.36220500
1.45655996	2.91338600	2.20472400
1.46879996	2.99212600	2.20472400
1.48103996	2.99212600	2.20472400
1.49327996	3.07086600	2.20472400
1.50551996	3.14960600	2.20472400
1.51775996	3.22834600	2.20472400
1.52999996	3.30708700	2.20472400
