Tid	Kanal A	Kanal B
(ms)	(V)	(V)

0.00000000	7.08661400	6.14173200
0.01224000	7.08661400	6.14173200
0.02448000	7.00787400	6.14173200
0.03672000	7.00787400	6.14173200
0.04896000	6.92913400	6.14173200
0.06120000	6.92913400	6.14173200
0.07344000	6.92913400	5.98425200
0.08568000	6.92913400	6.14173200
0.09792000	6.85039400	5.98425200
0.11016000	6.85039400	5.98425200
0.12240000	6.77165400	5.98425200
0.13464000	6.77165400	5.98425200
0.14688000	6.69291400	5.98425200
0.15912000	6.69291400	5.98425200
0.17136000	6.69291400	5.98425200
0.18360000	6.61417300	5.98425200
0.19584000	6.61417300	5.98425200
0.20807999	6.53543300	5.98425200
0.22031999	6.53543300	5.98425200
0.23255999	6.45669300	5.98425200
0.24479999	6.45669300	5.98425200
0.25703999	6.37795300	5.98425200
0.26927999	6.29921200	5.98425200
0.28151999	6.29921200	5.98425200
0.29375999	6.22047200	5.98425200
0.30599999	6.22047200	5.98425200
0.31823999	6.14173200	5.82677200
0.33047999	6.14173200	5.98425200
0.34271999	6.06299200	5.82677200
0.35495999	5.98425200	5.82677200
0.36719999	5.98425200	5.82677200
0.37943999	5.90551200	5.82677200
0.39167999	5.82677200	5.82677200
0.40391999	5.82677200	5.82677200
0.41615999	5.74803200	5.82677200
0.42839999	5.74803200	5.82677200
0.44063999	5.66929100	5.82677200
0.45287999	5.59055100	5.82677200
0.46511999	5.59055100	5.82677200
0.47735999	5.51181100	5.82677200
0.48959999	5.43307100	5.82677200
0.50183999	5.43307100	5.82677200
0.51407999	5.35433100	5.82677200
0.52631999	5.27559000	5.82677200
0.53855999	5.19685000	5.82677200
0.55079999	5.11811000	5.82677200
0.56303999	5.11811000	5.66929100
0.57527999	5.03937000	5.82677200
0.58751999	4.96063000	5.66929100
0.59975999	4.96063000	5.66929100
0.61199999	4.88189000	5.66929100
0.62423998	4.80315000	5.66929100
0.63647998	4.72441000	5.66929100
0.64871998	4.64566900	5.66929100
0.66095998	4.56692900	5.66929100
0.67319998	4.56692900	5.66929100
0.68543998	4.48818900	5.66929100
0.69767998	4.40944900	5.66929100
0.70991998	4.40944900	5.66929100
0.72215998	4.33070900	5.66929100
0.73439998	4.25196800	5.66929100
0.74663998	4.17322800	5.66929100
0.75887998	4.09448800	5.66929100
0.77111998	4.01574800	5.66929100
0.78335998	3.93700800	5.66929100
0.79559998	3.93700800	5.66929100
0.80783998	3.85826800	5.51181100
0.82007998	3.77952800	5.66929100
0.83231998	3.77952800	5.51181100
0.84455998	3.70078700	5.51181100
0.85679998	3.62204700	5.51181100
0.86903998	3.54330700	5.51181100
0.88127998	3.54330700	5.51181100
0.89351998	3.46456700	5.51181100
0.90575998	3.38582700	5.51181100
0.91799998	3.30708700	5.51181100
0.93023998	3.22834600	5.51181100
0.94247998	3.22834600	5.51181100
0.95471998	3.14960600	5.51181100
0.96695998	3.07086600	5.51181100
0.97919998	2.99212600	5.51181100
0.99143998	2.99212600	5.51181100
1.00367998	2.91338600	5.51181100
1.01591998	2.83464600	5.51181100
1.02815998	2.75590500	5.35433100
1.04039997	2.75590500	5.51181100
1.05263997	2.67716500	5.51181100
1.06487997	2.59842500	5.35433100
1.07711997	2.59842500	5.35433100
1.08935997	2.51968500	5.35433100
1.10159997	2.44094500	5.35433100
1.11383997	2.44094500	5.35433100
1.12607997	2.36220500	5.35433100
1.13831997	2.36220500	5.35433100
1.15055997	2.28346500	5.35433100
1.16279997	2.20472400	5.35433100
1.17503997	2.20472400	5.35433100
1.18727997	2.12598400	5.35433100
1.19951997	2.04724400	5.35433100
1.21175997	2.04724400	5.35433100
1.22399997	1.96850400	5.35433100
1.23623997	1.96850400	5.35433100
1.24847997	1.88976400	5.35433100
1.26071997	1.88976400	5.35433100
1.27295997	1.88976400	5.35433100
1.28519997	1.81102400	5.35433100
1.29743997	1.73228300	5.35433100
1.30967997	1.73228300	5.35433100
1.32191997	1.73228300	5.19685000
1.33415997	1.65354300	5.19685000
1.34639997	1.65354300	5.19685000
1.35863997	1.57480300	5.19685000
1.37087997	1.57480300	5.19685000
1.38311997	1.57480300	5.19685000
1.39535997	1.49606300	5.19685000
1.40759997	1.49606300	5.19685000
1.41983997	1.41732300	5.19685000
1.43207997	1.49606300	5.19685000
1.44431997	1.41732300	5.19685000
1.45655996	1.41732300	5.19685000
1.46879996	1.41732300	5.19685000
1.48103996	1.33858300	5.19685000
1.49327996	1.33858300	5.19685000
1.50551996	1.33858300	5.19685000
1.51775996	1.25984300	5.19685000
1.52999996	1.25984300	5.19685000
