Frekvens	Kanal A	Kanal B
(ms)	(V)	(V)

5.96087986	2.20472400	1.65354300
5.97311986	2.28346500	1.65354300
5.98535986	2.28346500	1.65354300
5.99759986	2.28346500	1.65354300
6.00983986	2.28346500	1.65354300
6.02207986	2.28346500	1.65354300
6.03431985	2.28346500	1.65354300
6.04655985	2.36220500	1.65354300
6.05879985	2.36220500	1.65354300
6.07103985	2.36220500	1.65354300
6.08327985	2.44094500	1.65354300
6.09551985	2.44094500	1.65354300
6.10775985	2.44094500	1.65354300
6.11999985	2.44094500	1.65354300
6.13223985	2.51968500	1.65354300
6.14447985	2.51968500	1.65354300
6.15671985	2.51968500	1.65354300
6.16895985	2.51968500	1.73228300
6.18119985	2.51968500	1.65354300
6.19343985	2.51968500	1.73228300
6.20567985	2.59842500	1.73228300
6.21791985	2.59842500	1.73228300
6.23015985	2.59842500	1.65354300
6.24239985	2.59842500	1.73228300
6.25463985	2.67716500	1.65354300
6.26687985	2.67716500	1.73228300
6.27911985	2.67716500	1.73228300
6.29135985	2.67716500	1.73228300
6.30359985	2.67716500	1.73228300
6.31583985	2.75590500	1.73228300
6.32807985	2.75590500	1.73228300
6.34031985	2.75590500	1.73228300
6.35255985	2.75590500	1.73228300
6.36479985	2.83464600	1.73228300
6.37703985	2.83464600	1.73228300
6.38927985	2.83464600	1.73228300
6.40151985	2.83464600	1.73228300
6.41375985	2.83464600	1.73228300
6.42599985	2.83464600	1.73228300
6.43823985	2.83464600	1.73228300
6.45047984	2.91338600	1.73228300
6.46271984	2.91338600	1.73228300
6.47495984	2.91338600	1.73228300
6.48719984	2.99212600	1.73228300
6.49943984	2.99212600	1.73228300
6.51167984	2.99212600	1.73228300
6.52391984	2.99212600	1.73228300
6.53615984	2.99212600	1.73228300
6.54839984	3.07086600	1.73228300
6.56063984	3.07086600	1.73228300
6.57287984	3.07086600	1.73228300
6.58511984	3.07086600	1.73228300
6.59735984	3.14960600	1.73228300
6.60959984	3.14960600	1.73228300
6.62183984	3.14960600	1.73228300
6.63407984	3.14960600	1.73228300
6.64631984	3.14960600	1.73228300
6.65855984	3.14960600	1.81102400
6.67079984	3.22834600	1.73228300
6.68303984	3.22834600	1.81102400
6.69527984	3.22834600	1.73228300
6.70751984	3.22834600	1.81102400
6.71975984	3.22834600	1.73228300
6.73199984	3.22834600	1.81102400
6.74423984	3.30708700	1.73228300
6.75647984	3.30708700	1.81102400
6.76871984	3.30708700	1.73228300
6.78095984	3.30708700	1.81102400
6.79319984	3.38582700	1.81102400
6.80543984	3.38582700	1.81102400
6.81767984	3.38582700	1.81102400
6.82991984	3.38582700	1.81102400
6.84215984	3.38582700	1.81102400
6.85439983	3.38582700	1.81102400
6.86663983	3.46456700	1.81102400
6.87887983	3.46456700	1.81102400
6.89111983	3.46456700	1.81102400
6.90335983	3.46456700	1.81102400
6.91559983	3.46456700	1.81102400
6.92783983	3.54330700	1.81102400
6.94007983	3.54330700	1.81102400
6.95231983	3.54330700	1.81102400
6.96455983	3.54330700	1.81102400
6.97679983	3.54330700	1.81102400
6.98903983	3.62204700	1.81102400
7.00127983	3.62204700	1.81102400
7.01351983	3.62204700	1.81102400
7.02575983	3.62204700	1.81102400
7.03799983	3.62204700	1.81102400
7.05023983	3.62204700	1.81102400
7.06247983	3.62204700	1.81102400
7.07471983	3.70078700	1.81102400
7.08695983	3.70078700	1.81102400
7.09919983	3.70078700	1.81102400
7.11143983	3.70078700	1.81102400
7.12367983	3.70078700	1.88976400
